_id,substance_label
2011-004963-56-BE,Cobicistat / Elvitegravir / Emtricitabine / Tenofovir disoproxil fumarate
2011-004964-32-NL,Pitavastatin
2011-004974-27-NL,Bevacizumab
2011-004980-63-CZ,Botulinum toxin type a
2011-004981-13-HU,Elsiglutide
2011-004982-33-BG,Carboplatin / Paclitaxel / Tamibarotene
2011-004983-32-NL,Pitavastatin
2011-004984-55-IT,Calcifediol
2011-004988-68-ES,Sodium lactate
2011-004989-16-BE,Levobupivacaine / Lidocaine / Ropivacaine
2011-004994-94-FI,Bezlotoxumab
2011-004995-13-NL,Spironolactone
2011-004996-35-GB,Allopurinol
2011-004997-27-IT,Bevacizumab / Capecitabine / Fluorouracil / Levoleucovorin / Oxaliplatin
2011-004998-83-DE,Neramexane mesylate
2011-005001-78-AT,Escitalopram oxalate
2011-005002-30-IE,Epirubicin / Lapatinib
2011-005003-32-NL,Bevacizumab / Capecitabine / Fluorouracil / Oxaliplatin
2011-005007-33-ES,Ibuprofen
2011-005008-14-HU,Filgotinib
2011-005011-93-GB,Esculamine
2011-005017-37-NL,Lanreotide
2011-005018-13-DE,Ingenol mebutate
2011-005019-96-BE,Romiplostim
2011-005021-48-HU,Rituximab
2011-005023-40-GB,Azacitidine / Romidepsin
2011-005026-21-DE,Deoxycholic acid
2011-005029-31-FR,Hydroxyurea
2011-005030-19-ES,Fluticasone
2011-005031-96-ES,Temsirolimus
2011-005037-39-HU,Azithromycin / Miconazole / Sulfadiazine / Sulfamethoxazole
2011-005045-13-DE,Dexamethasone / Ranibizumab
2011-005047-27-ES,Roflumilast
2011-005054-59-RO,Tozadenant
2011-005055-14-IT,Peginterferon alfa-2a / Ribavirin
2011-005057-31-CZ,Epoetin alfa
2011-005058-70-HU,Epoetin alfa
2011-005059-15-BE,Buspirone
2011-005060-26-IT,Naloxone / Oxycodone hydrochloride
2011-005061-20-PL,Naloxone / Oxycodone hydrochloride
2011-005065-21-SE,Collagenase clostridium histolyticum
2011-005066-38-GB,Ruxolitinib
2011-005081-38-BE,Methotrexate / Vinflunine
2011-005082-21-DE,Brentuximab vedotin / Cyclophosphamide / Prednisone / Procarbazine hydrochloride
2011-005086-20-NL,Paracetamol
2011-005090-22-GB,Prednisolone
2011-005091-42-DE,Bimatoprost / Latanoprost
2011-005095-41-IT,Clopidogrel
2011-005100-14-BE,Mometasone
2011-005102-30-GB,Pneumococcal polysaccharide serotype 23f|pneumococcal polysaccharide serotype 4|pneumococcal polysaccharide serotype 5|pneumococcal polysaccharide serotype 6b|pneumococcal polysaccharide serotype 7f|pneumococcal polysaccharide serotype 9v|pneumococcal polysaccharide serotype 1|pneumococcal polysaccharide serotype 14|pneumococcal polysaccharide serotype 18c|pneumococcal polysaccharide serotype 19f
2011-005103-32-GR,Bortezomib / Tabalumab
2011-005107-33-IT,Sevelamer carbonate
2011-005108-14-PL,Beclometasone
2011-005111-91-FR,Curcumin
2011-005114-11-IT,Clopidogrel / Prasugrel
2011-005115-82-HU,Budesonide
2011-005116-28-NL,Cabazitaxel
2011-005121-49-ES,Cyclophosphamide / Dexamethasone / Elotuzumab / Thalidomide
2011-005124-18-NL,Botulinum toxin type a
2011-005132-26-BE,Everolimus / Nivolumab
2011-005134-19-GB,Nicotine
2011-005136-25-FI,Levobupivacaine hydrochloride
2011-005145-12-GR,Anakinra
2011-005150-62-BE,Lenalidomide / Obinutuzumab
2011-005151-13-GB,Memantine
2011-005152-34-ES,Aciclovir / Amikacin / Amphotericin b / Aztreonam / Caspofungin acetate / Cefepime / Ceftazidime / Ciprofloxacin / Fluconazole / Ganciclovir / Imipenem / Itraconazole / Levofloxacin / Meropenem / Posaconazole / Sulfamethoxazole / Trimethoprim / Valacyclovir / Valganciclovir hydrochloride / Vancomycin hydrochloride / Voriconazole
2011-005154-57-BE,Canakinumab
2011-005155-14-HU,Semuloparin sodium
2011-005156-34-GB,Bortezomib / Cyclophosphamide / Fludarabine / Rituximab
2011-005157-31-IT,Gefitinib
2011-005158-73-DE,Fondaparinux / Rivaroxaban
2011-005161-20-IE,Fentanyl citrate
2011-005165-21-NL,Cetuximab / Cisplatin
2011-005167-24-PL,Estradiol
2011-005168-14-NL,Docetaxel
2011-005169-20-DK,Methylnaltrexone / Temoporfin
2011-005173-23-AT,"Japanese encephalitis virus, inactivated"
2011-005174-27-BE,Rituximab
2011-005177-23-ES,Brivaracetam
2011-005178-43-BE,Bendamustine / Ofatumumab
2011-005179-18-FI,Cariprazine
2011-005180-24-DE,Rituximab
2011-005186-20-BE,Dinaciclib / Ofatumumab
2011-005189-39-ES,Lapatinib / Paclitaxel / Trastuzumab
2011-005194-23-IT,Sapitinib
2011-005201-75-FR,Amantadine
2011-005203-32-IT,Esomeprazole
2011-005204-15-AT,Abatacept / Adalimumab / Certolizumab pegol / Etanercept / Golimumab / Infliximab / Tocilizumab
2011-005205-71-NL,Fludrocortisone
2011-005206-30-BG,Glimepiride
2011-005207-32-GB,Azacitidine / Vorinostat
2011-005208-14-GB,Acetylsalicylic acid
2011-005214-11-DE,Cyclophosphamide / Docetaxel / Epirubicin / Paclitaxel / Trastuzumab
2011-005216-28-DE,Ondansetron / Vestipitant
2011-005217-37-NL,Florbetapir
2011-005218-13-GB,Amisulpride
2011-005219-98-HU,Nelipepimut-s / Sargramostim
2011-005224-18-DE,Ferric carboxymaltose
2011-005228-17-SE,Vitamin k
2011-005230-18-GB,Metformin
2011-005235-22-FR,Epoetin alfa
2011-005236-25-SE,Ursodiol
2011-005238-21-DE,Mycophenolic acid
2011-005240-10-GB,Irosustat
2011-005243-28-BE,Abiraterone / Prednisolone
2011-005244-95-BG,Umeclidinium
2011-005248-81-IT,Iodine
2011-005249-12-BE,Teriflunomide
2011-005251-13-BE,Abrilumab
2011-005254-53-DE,Fasitibant / Hyaluronate sodium
2011-005257-31-DE,Belatacept
2011-005260-20-GB,Methotrexate / Tocilizumab
2011-005267-24-IT,Cisplatin / Docetaxel / Gefitinib / Gemcitabine / Pemetrexed / Vinorelbine
2011-005270-35-IT,Atazanavir / Darunavir / Lamivudine / Lopinavir / Nevirapine / Raltegravir potassium / Ritonavir / Tenofovir disoproxil fumarate / Zidovudine
2011-005271-16-GB,Sodium bicarbonate
2011-005273-23-GB,Bivalirudin / Heparin sodium
2011-005274-30-BE,Icodextrin
2011-005279-18-GB,Ruxolitinib
2011-005280-24-BE,Fingolimod
2011-005285-38-DE,Zolbetuximab
2011-005289-39-NL,Dronabinol
2011-005296-16-DE,Bevacizumab / Capecitabine
2011-005297-36-SK,Aliskiren
2011-005298-22-FI,Duloxetine
2011-005303-32-NL,Bosentan
2011-005305-73-DE,Clopidogrel / Ticagrelor
2011-005307-33-FR,Tamsulosin
2011-005316-28-DE,Selurampanel
2011-005318-12-GB,Carbon dioxide / Oxygen
2011-005320-17-GB,Agomelatine
2011-005322-22-IT,Azacitidine / Lenalidomide
2011-005327-41-IT,Samarium sm 153 lexidronam pentasodium / Zoledronic acid
2011-005328-17-DE,Trastuzumab
2011-005329-27-IT,Cyclophosphamide / Fludarabine
2011-005330-18-IT,Atorvastatin / Clopidogrel
2011-005333-39-GR,Sildenafil
2011-005334-20-BE,Pertuzumab
2011-005335-97-BE,Bevacizumab
2011-005336-25-DE,Lidocaine
2011-005339-15-ES,Latanoprost / Timolol
2011-005343-27-NL,Metformin
2011-005344-95-DK,Liraglutide
2011-005360-22-FI,Melatonin
2011-005361-20-GB,Bortezomib / Dexamethasone / Vorinostat
2011-005363-24-GB,Hydrocortisone / Noradrenaline / Vasopressin
2011-005366-38-SE,Sufentanil citrate / Temoporfin
2011-005368-55-DK,Ropivacaine
2011-005371-16-GB,Fostamatinib
2011-005377-23-ES,Somatropin
2011-005378-44-NL,Valganciclovir hydrochloride
2011-005384-24-BE,Esketamine
2011-005389-39-HU,Budesonide
2011-005392-16-ES,Anakinra
2011-005393-32-BE,Ombitasvir / Paritaprevir / Peginterferon alfa-2a / Ribavirin / Ritonavir
2011-005397-34-GB,Xenon
2011-005403-33-IT,Sorafenib
2011-005405-78-DK,Liraglutide / Metformin
2011-005408-13-IT,Quizartinib
2011-005409-65-DE,Daclatasvir / Peginterferon alfa-2a / Peginterferon lambda-1a / Ribavirin / Telaprevir
2011-005419-10-IT,Travoprost
2011-005422-21-IT,Asunaprevir / Daclatasvir / Peginterferon alfa-2a / Ribavirin
2011-005433-39-IT,Fenofibrate
2011-005436-26-FR,Panitumumab
2011-005437-39-BE,Ado-trastuzumab emtansine / Trastuzumab
2011-005438-20-FI,Atorvastatin
2011-005439-20-SE,Testosterone undecanoate
2011-005440-98-AT,Sildenafil
2011-005446-35-IT,Asunaprevir / Daclatasvir / Peginterferon alfa-2a / Ribavirin
2011-005448-87-HU,Etanercept
2011-005449-11-IT,Clopidogrel
2011-005452-34-HU,Lisdexamfetamine dimesylate / Methylphenidate hydrochloride
2011-005457-31-BE,Midazolam hydrochloride
2011-005461-21-IT,Bendamustine / Lenalidomide / Rituximab
2011-005467-25-BE,Bupivacaine hydrochloride / Tramadol
2011-005468-10-IT,Cyclophosphamide / Dexamethasone / Ixazomib / Lenalidomide / Melphalan / Thalidomide
2011-005471-17-DE,Erlotinib / Fluorouracil / Gemcitabine / Oxaliplatin
2011-005473-22-BE,Bleomycin / Cyclophosphamide / Dacarbazine / Doxorubicin / Etoposide / Prednisone / Procarbazine / Vinblastine / Vincristine
2011-005476-41-GB,Ketamine hydrochloride
2011-005479-17-BE,"Fibrinogen, human / Thrombin"
2011-005486-21-DK,Sodium alginate
2011-005487-13-IT,Vemurafenib
2011-005491-41-BE,Cytarabine / Filgrastim / Fludarabine
2011-005494-22-GB,Gabapentin
2011-005495-42-DK,Bevacizumab / Capecitabine / Irinotecan / Oxaliplatin
2011-005496-17-BE,Ixazomib
2011-005499-41-ES,Gliclazide / Metformin / Vildagliptin
2011-005502-29-DK,Rocuronium bromide / Sugammadex
2011-005503-33-PL,Tralokinumab
2011-005512-28-BE,Tiotropium
2011-005513-37-SK,Bupropion / Nicotine / Varenicline
2011-005514-10-LT,Odanacatib
2011-005518-12-IT,Soy isoflavones
2011-005522-22-FI,Rifampin
2011-005524-17-BE,Buparlisib
2011-005525-48-NO,Potassium chloride
2011-005526-22-AT,Cefazolin sodium / Linezolid
2011-005534-19-BE,Etanercept / Molsidomine
2011-005537-39-IT,Capecitabine / Docetaxel / Epirubicin / Oxaliplatin
2011-005538-20-SI,Osalmid
2011-005539-22-BE,Cetuximab / Duligotuzumab
2011-005540-99-AT,Cetuximab / Cisplatin / Docetaxel
2011-005542-35-DE,Ranibizumab
2011-005544-10-GB,Salbutamol
2011-005545-12-GB,Alteplase / Labetalol hydrochloride / Nitroglycerin
2011-005547-27-BE,Cetuximab / Duligotuzumab
2011-005550-57-GR,Glatiramer acetate
2011-005553-31-GB,Fluticasone
2011-005554-62-GB,Doxorubicin
2011-005565-20-GB,Nicotine
2011-005573-23-SE,Ethinyl estradiol / Levonorgestrel
2011-005575-16-GB,Sodium bicarbonate
2011-005577-23-DE,Diclofenac sodium
2011-005581-37-GB,Lopinavir / Ritonavir
2011-005595-42-DE,Alglucosidase alfa
2011-005597-28-IT,Iodixanol / Ioversol
2011-005603-32-DE,Acetylsalicylic acid
2011-005606-30-GB,Alemtuzumab / Palifermin
2011-005612-28-FI,Oxycodone
2011-005615-87-DE,Omalizumab
2011-005616-29-GB,Fluoxetine
2011-005617-36-ES,Tuberculin
2011-005622-21-DK,Bupivacaine hydrochloride / Lidocaine
2011-005627-40-NL,"Hepatitis b surface antigen / Hepatitis b, recombinant surface antigen"
2011-005628-16-DE,Bromocriptine
2011-005631-20-BE,Dexamethasone / Ranibizumab
2011-005634-19-DE,Mavrilimumab
2011-005636-26-NL,Telaprevir
2011-005637-38-IT,Anastrozole / Exemestane / Fulvestrant / Letrozole
2011-005638-20-IT,Capecitabine
2011-005643-26-IT,Calcium / Folic acid
2011-005648-93-DE,Mavrilimumab
2011-005649-10-DE,Golimumab / Mavrilimumab
2011-005650-54-BE,Prothrombin
2011-005653-31-NL,Bcg vaccine
2011-005655-13-DE,Trastuzumab
2011-005659-15-IT,Sotatercept
2011-005660-18-SE,Lidocaine
2011-005661-20-IT,Diclofenac sodium / Ketoprofen
2011-005666-37-IT,Calcium / Folic acid
2011-005667-25-PL,Belimumab
2011-005672-42-GB,Belimumab
2011-005673-23-BE,Glycopyrronium
2011-005677-23-AT,Fingolimod / Interferon beta-1a
2011-005678-47-IT,Mongersen sodium
2011-005680-25-GB,Irosustat
2011-005683-21-AT,Eplerenone
2011-005686-20-ES,Cilastatin / Imipenem
2011-005688-26-FI,Fentanyl citrate
2011-005689-39-HU,Tofacitinib
2011-005692-16-DK,Daratumumab
2011-005693-36-IT,Methylene blue
2011-005694-23-IT,Methylene blue
2011-005696-17-ES,Topiramate
2011-005698-21-BE,Alirocumab
2011-005700-15-SE,Ondansetron
2011-005702-30-DK,Insulin aspart
2011-005704-15-ES,Lidocaine
2011-005707-32-LV,Cilastatin / Imipenem
2011-005708-13-ES,Valganciclovir hydrochloride
2011-005709-62-NL,Daratumumab
2011-005713-37-BE,Mirabegron / Solifenacin succinate
2011-005717-36-ES,Oxygen
2011-005721-43-BE,Avibactam / Ceftazidime / Doripenem / Sulfamethoxazole / Trimethoprim
2011-005722-21-CZ,Avibactam / Ceftazidime / Doripenem / Sulfamethoxazole / Trimethoprim
2011-005724-17-BE,Aflibercept
2011-005738-20-BE,Cisplatin / Cytarabine / Dexamethasone / Gemcitabine / Mogamulizumab / Oxaliplatin
2011-005739-23-IT,Bendamustine / Cytarabine / Rituximab
2011-005740-95-BE,Dasabuvir / Ombitasvir / Paritaprevir / Ribavirin / Ritonavir
2011-005741-13-ES,Amoxicillin / Penicillin v
2011-005743-27-ES,Pneumococcal polysaccharide serotype 23f|pneumococcal polysaccharide serotype 4|pneumococcal polysaccharide serotype 5|pneumococcal polysaccharide serotype 6b|pneumococcal polysaccharide serotype 7f|pneumococcal polysaccharide serotype 9v|pneumococcal polysaccharide serotype 1|pneumococcal polysaccharide serotype 14|pneumococcal polysaccharide serotype 18c|pneumococcal polysaccharide serotype 19f
2011-005749-10-NL,"Fibrinogen, human / Thrombin"
2011-005762-38-HU,Ribavirin / Ritonavir
2011-005763-24-GB,Colecalciferol
2011-005766-38-PL,Brexpiprazole
2011-005775-16-GB,Levobupivacaine
2011-005781-38-DE,Blinatumomab
2011-005784-24-ES,Acenocoumarol / Acetylsalicylic acid / Clopidogrel
2011-005790-23-GB,Hydrocortisone / Prednisolone
2011-005792-16-SE,Rocuronium bromide
2011-005795-42-DE,Edicotinib
2011-005797-32-DE,Fentanyl / Morphine
2011-005799-41-GB,Itraconazole / Voriconazole
2011-005801-54-DK,Parathyroid hormone
2011-005802-31-ES,Fentanyl
2011-005805-66-ES,Dexamethasone
2011-005806-32-DE,Insulin glargine
2011-005808-14-GB,Simeprevir
2011-005809-77-NL,5-aminolevulinic acid hydrochloride / Methyl aminolevulinate
2011-005814-12-GB,Cyclophosphamide / Nintedanib
2011-005815-10-GB,Sargramostim
2011-005818-10-AT,Lenalidomide / Rituximab
2011-005820-17-BE,Afatinib
2011-005822-23-SE,Hydrocortisone / Prednisolone
2011-005825-36-ES,Albumin human / Midodrine hydrochloride / Octreotide acetate
2011-005836-25-BE,Regorafenib
2011-005838-19-FR,Aminolevulinic acid hydrochloride
2011-005839-91-ES,Gabapentin
2011-005840-87-DE,Carboplatin
2011-005843-28-ES,Cisplatin / Cyclophosphamide / Docetaxel / Epirubicin / Fluorouracil / Paclitaxel
2011-005847-29-IT,Bortezomib / Dexamethasone / Panobinostat
2011-005848-10-FR,Flurbiprofen
2011-005851-15-BE,Rituximab
2011-005856-32-ES,Rituximab
2011-005862-40-SK,Donepezil hydrochloride
2011-005863-25-BE,Tenofovir disoproxil fumarate
2011-005866-39-ES,Insulin glargine
2011-005871-18-ES,Adalimumab / Etanercept / Golimumab / Infliximab
2011-005872-41-BE,Capsaicin / Pregabalin
2011-005878-37-ES,Cloridarol
2011-005884-25-ES,Insulin aspart / Insulin glargine / Metformin
2011-005889-38-GB,Cyclophosphamide
2011-005902-30-ES,Meropenem
2011-005903-34-AT,Morphine
2011-005906-32-BE,Alteplase
2011-005909-79-ES,Gadoxetic acid
2011-005912-27-ES,Bevacizumab / Onartuzumab
2011-005913-35-SK,Umeclidinium / Vilanterol
2011-005914-12-EE,Umeclidinium / Vilanterol
2011-005917-35-SE,Manganese chloride
2011-005920-16-BE,Hydroxyethyl starch 130|0.4
2011-005923-42-FR,Cyclophosphamide / Etoposide
2011-005924-16-PL,Fenofibrate / Simvastatin
2011-005928-17-BE,Itraconazole
2011-005939-78-DE,Axitinib / Bevacizumab / Everolimus / Interferon alfa-2a
2011-005965-18-ES,Clonidine / Remifentanil
2011-005971-18-NL,Carbamazepine / Lamotrigine / Levetiracetam
2011-005972-41-AT,Pregabalin
2011-005973-21-IT,Abacavir sulfate / Darunavir / Lamivudine / Raltegravir potassium / Ritonavir
2011-005975-17-BE,Pertuzumab
2011-005980-26-NL,Metformin / Sitagliptin
2011-005981-39-ES,Lopinavir / Ritonavir
2011-005982-18-ES,Ubidecarenone
2011-005984-25-DK,Clobetasol propionate
2011-005989-38-DK,Dasatinib / Peginterferon alfa-2b
2011-005991-40-BE,Valsartan
2011-006001-10-IT,Rituximab
2011-006006-27-HU,Aprepitant / Ondansetron
2011-006008-11-GB,Beclometasone / Bisoprolol fumarate / Carvedilol / Formoterol / Tiotropium
2011-006009-85-NL,Axitinib / Pazopanib / Sorafenib / Sunitinib
2011-006011-62-NL,Galantamine
2011-006012-31-DK,Methyl aminolevulinate
2011-006014-14-DE,Leuprorelin
2011-006015-57-FR,Paracetamol
2011-006017-34-NL,Alpelisib / Cetuximab
2011-006018-15-BE,Peficitinib
2011-006019-73-GB,Pancreatin
2011-006020-20-CZ,Peficitinib
2011-006021-23-BE,Peficitinib
2011-006022-25-BE,Tocilizumab
2011-006037-42-FR,Methotrexate / Pazopanib / Vinblastine
2011-006041-14-PL,Ciprofloxacin / Finafloxacin
2011-006049-14-GB,Metformin
2011-006050-91-DK,Glycopyrronium / Indacaterol
2011-006054-82-PL,Metformin
2011-006056-37-DK,Dabigatran etexilate / Omeprazole
2011-006057-28-DE,Secukinumab
2011-006058-94-IT,Secukinumab
2011-006059-13-IT,"Fibrinogen, human / Thrombin"
2011-006062-40-DE,Landogrozumab
2011-006063-22-ES,Dexamethasone
2011-006066-40-NL,Nepafenac
2011-006068-32-BE,Rindopepimut / Sargramostim
2011-006070-73-DE,Fostamatinib
2011-006084-22-GB,Adalimumab / Infliximab
2011-006085-40-BE,Pazopanib / Sunitinib
2011-006086-17-ES,Arsenic / Calcium
2011-006087-49-SE,Dabrafenib / Trametinib
2011-006088-23-BE,Dabrafenib / Trametinib
2011-006090-25-EE,Atenolol / Ivabradine / Nebivolol
2011-006099-38-SE,Drospirenone / Ethinyl estradiol
2011-006103-35-DK,Phenylephrine hydrochloride
2011-006107-35-BE,Amoxicillin / Cefuroxime sodium / Clavulanic acid
2011-006109-85-IT,Carboplatin / Etoposide / Ifosfamide / Vincristine
2011-006111-62-DE,Exemestane
2011-006113-34-ES,Pioglitazone
2011-006114-14-GB,Testosterone
2011-006118-15-DE,Vildagliptin
2011-006119-70-BE,Dexpramipexole
2011-006120-20-SI,Paricalcitol
2011-006123-37-IE,Eplerenone
2011-006125-14-HU,Tocilizumab
2011-006130-16-SE,Fluoxetine
2011-006132-24-ES,Peginterferon alfa-2a / Ribavirin
2011-006134-17-DE,Palifosfamide
2011-006135-29-IT,Gadobutrol / Gadoteridol
2011-006151-10-DK,Fampridine
2011-006152-36-DK,Teriparatide
2011-006156-37-IT,Epoetin alfa
2011-006160-48-GR,Everolimus
2011-006162-40-ES,Belatacept
2011-006165-18-NL,Fenretinide
2011-006171-19-IT,Colistin / Tobramycin
2011-006179-20-ES,Insulin glargine / Insulin glulisine / Insulin human
2011-006180-21-IT,Dasatinib
2011-006181-41-BE,Dasatinib / Imatinib
2011-006187-47-DK,Atazanavir sulfate / Lamivudine / Ritonavir
2011-006188-23-NL,Omega-3 fatty acids / Recombinant human kallikrein-1
2011-006193-36-FR,Topiramate
2011-006194-26-ES,Sorafenib
2011-006195-39-SE,Flutemetamol
2011-006196-19-DK,Bupivacaine hydrochloride
2011-006197-88-ES,Filgrastim
2011-006198-25-GR,Afatinib / Cisplatin / Fluorouracil
2011-006201-10-CZ,Reparixin
2011-006204-13-DE,Prednisone
2011-006206-27-SE,Granisetron hydrochloride
2011-006207-36-HU,Pinacidil
2011-006208-11-ES,Carvedilol
2011-006210-13-IT,Clopidogrel
2011-006215-56-GB,Belimumab
2011-006220-20-SE,Lidocaine
2011-006224-21-BE,Denosumab
2011-006228-19-DK,Sertraline / Venlafaxine
2011-006235-33-IT,"Levocarnitine / Lipoic acid, alpha"
2011-006236-23-PL,Tacrolimus
2011-006237-42-NL,Oxygen
2011-006239-44-NL,Imatinib
2011-006241-15-SE,Glutamic acid
2011-006244-73-ES,Memantine hydrochloride
2011-006246-33-BE,Carboplatin / Gemcitabine / Iniparib
2011-006250-90-DE,Sorafenib
2011-006251-11-IT,Dactolisib / Gallium
2011-006253-29-DE,Amitifadine hydrochloride
2011-006258-99-ES,Metronidazole
2011-006259-12-BE,Cyclophosphamide / Docetaxel / Epirubicin / Fluorouracil / Paclitaxel / Trastuzumab
2011-006262-40-IT,Interferon beta-1a
2011-006266-41-FR,Fluorouracil / Irinotecan / Oxaliplatin
2011-006272-39-ES,Ritonavir
2011-006277-25-DE,"Influenza virus surface antigens (haemagglutinin and neuraminidase), inactivated, of the following strains:a|california|7|2009 (h1n1)pdm09 - like strain(a|brisbane|10|2010, wild type)a|switzerland|9715293|2013 (h3n2) - like strain(a|south australia|55|2014, wild type)b|phuket|3073|2013-like strain(b|utah|9|2014, wild type)"
2011-006280-21-BE,Fludeoxyglucose
2011-006283-42-DE,Lidocaine
2011-006288-23-FR,Nintedanib
2011-006291-39-BE,Opicinumab
2011-006292-20-BE,Bendamustine / Idelalisib / Rituximab
2011-006294-26-BE,Eptacog alfa (activated)
2011-006300-12-AT,Liraglutide
2011-006301-10-ES,Magnesium sulfate
2011-006302-28-IT,Oxytocin
2011-006304-13-IT,Choline alfoscerate
2011-006308-12-ES,Sirolimus
2011-006310-13-DE,Fluorouracil / Leucovorin / Oxaliplatin
2011-006313-33-ES,Bevacizumab / Carboplatin / Erlotinib / Paclitaxel
2011-006319-69-ES,Paclitaxel
2011-006320-20-BG,Sevelamer carbonate
2011-006321-20-ES,Roflumilast
2011-006323-37-PL,Dapagliflozin / Metformin / Saxagliptin
2011-006324-20-PL,Dapagliflozin / Metformin / Saxagliptin
2011-006326-24-PL,Anastrozole / Fulvestrant
2011-006330-16-IT,Trabectedin
2011-006331-35-IT,Levobupivacaine hydrochloride
2011-006332-23-IT,Bevacizumab / Capecitabine / Cyclophosphamide / Fluorouracil / Irinotecan / Oxaliplatin
2011-006336-23-BE,Sodium oxybate
2011-006342-32-BE,Cyclophosphamide / Pertuzumab / Trastuzumab
2011-006352-36-LT,Metformin
2012-000026-22-ES,Travoprost
2012-000027-40-DE,Liraglutide / Lixisenatide
2012-000035-82-DE,Calcium / Dimethyl fumarate / Magnesium
2012-000036-26-BE,Ulipristal
2012-000038-20-DE,Liraglutide
2012-000041-12-NL,Dienogest / Ethinyl estradiol / Levonorgestrel
2012-000042-35-DE,Botulinum toxin type a
2012-000043-27-HU,Botulinum toxin type a
2012-000044-10-ES,Travoprost
2012-000046-35-FI,Secukinumab
2012-000048-89-FR,Aflibercept
2012-000058-73-GB,Human normal immunoglobulin (ivig)
2012-000062-38-HU,Botulinum toxin type a
2012-000064-24-IT,Urea c 13
2012-000066-37-DE,Ancrod
2012-000067-25-NL,Crisantaspase / Human normal immunoglobulin / Pegaspargase
2012-000068-11-FI,Dexmedetomidine
2012-000070-28-HU,Daclatasvir / Peginterferon alfa-2a / Ribavirin / Simeprevir
2012-000073-23-BE,Everolimus / Exemestane
2012-000080-25-IT,Peginterferon alfa-2a
2012-000084-24-PL,Botulinum toxin type a
2012-000085-38-BE,"A|victoria|4897|2022 (h1n1)pdm09 like strain (a|victoria|4897|2022, ivr-238)|a|croatia|10136rv|2023 (h3n2)-like strain (a|croatia|10136rv|2023, x-425a)|b|austria|1359417|2021 like strain (b|austria|1359417|2021, bvr-26)"
