entity_id,canonical,legal_entity,parent,entity_type,confidence,decided_by,decided_at_utc,model_id,prompt_version,merged_into,note
ent_003238,University of Minnesota,Regents of the University of Minnesota,,academic,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003239,University of New South Wales,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003240,University of Newcastle,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003241,University of Nottingham,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003242,University of Oslo,,,academic,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003243,University of Ottawa Heart Institute,,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003244,University of Oulu,,,academic,0.88,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003245,University of Oxford,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003246,University of Patras,Special Account for Research Funds-University of Patras,,academic,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003247,University of Pcs,,,academic,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003248,University of Plymouth,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003249,University of Porto,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003250,University of Queensland,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003251,University of Rome Foro Italico,,,academic,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003252,University of Sheffield,,,academic,0.97,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003253,University of South Florida,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003254,University of Southampton,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003255,University of Southern Denmark,,,academic,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003256,University of Surrey,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003257,University of Sussex,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003258,University of Sydney,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003259,University of Szeged,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003260,University of Tartu,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003261,University of Tromso,,,academic,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003262,University of Turku,,,academic,0.92,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003263,University of Vienna,,,academic,0.75,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003264,University of Wales College of Medicine,,,academic,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003265,University of Warwick,,,academic,0.75,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003266,University of Washington,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003267,University of York,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003268,University of Zurich,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003269,University of the Basque Country,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003270,Università Campus Bio-Medico di Roma,,,academic,0.93,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003271,Università Vita-Salute San Raffaele,,,academic,0.92,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003272,Università degli Studi G. d'Annunzio di Chieti,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003273,Università degli Studi dell'Insubria,Dipartimento di Medicina Clinica,,academic,0.93,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003274,Università degli Studi della Campania Luigi Vanvitelli,Dipartimento di Medicina di Precisione,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003275,Università degli Studi di Camerino,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003276,Università degli Studi di Ferrara,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,ent_003124,7 and 10 are the same Ferrara university (accent variant). Vanvitelli university vs its hospital kept separate; Milano and Milano-Bicocca are distinct.
ent_003277,Università degli Studi di Firenze,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,ent_003130,Entries 1-3 are variants of the University of Florence; entry 4 is a separate local health authority.
ent_003278,Università degli Studi di Genova,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003279,Università degli Studi di Messina,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003280,Università degli Studi di Milano,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003281,Università degli Studi di Milano-Bicocca,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003282,Università degli Studi di Napoli Federico II,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003283,Università degli Studi di Padova,,,academic,0.93,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003284,Università degli Studi di Parma,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003285,Università degli Studi di Pavia,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003286,Università degli Studi di Perugia,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003287,Università degli Studi di Roma La Sapienza,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003288,Università degli Studi di Roma Tor Vergata,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,ent_003126,Same university; accent variant.
ent_003289,Università degli Studi di Torino,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003290,Università degli Studi di Trieste,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003291,Università degli Studi di Udine,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003292,Università degli Studi di Verona,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003293,Università di Modena e Reggio Emilia,,,academic,0.92,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003294,Università di Torino,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003295,Universität Bonn,Dean of the Medical Faculty University of Bonn,,academic,0.85,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,ent_002686,"University of Bonn names (full official, English, German short) merge; the university hospital is a separate legal entity."
ent_003296,Universität Bremen,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003297,Universität Duisburg-Essen,,,academic,0.85,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003298,Universität Greifswald,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003299,Universität Göttingen,,,academic,0.85,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,ent_001384,"Universitätsmedizin Göttingen is the university medical center, kept separate from the university itself; 'Universität Göttingen' is a short form of 'Georg-August-Universität Göttingen'."
ent_003300,Universität Hamburg,,,academic,0.75,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,ent_006875,UKE spelling variants merge; University of Hamburg = Universitat Hamburg (kept separate from hospital). Universitares Herzzentrum without city left alone due to ambiguity.
ent_003301,Universität Heidelberg,,,academic,0.88,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003302,"Universität Heidelberg, Medizinische Fakultät Mannheim",,,academic,0.7,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,ent_002725,"Heidelberg university (3,11) vs its medical faculty Heidelberg (1) vs Mannheim faculty (7,10) vs university hospital (2,9) kept distinct; others unrelated."
ent_003303,Universität Innsbruck,,,academic,0.85,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003304,Universität Leipzig,,,academic,0.96,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003305,Universität Münster,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,ent_003441,"University hospital kept separate from the university. 'Universität Münster' is the current short form of Westfälische Wilhelms-Universität Münster, same academic entity."
ent_003306,Universität Regensburg,"Freistaat Bayern, represented by Universität Regensburg",,academic,0.88,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003307,"Universität Rostock, Medizinische Fakultät",,,academic,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003308,Universität Ulm,,,academic,0.85,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003309,Universität Witten/Herdecke,Private Universität Witten/Herdecke gGmbH,,academic,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003310,Universität Würzburg,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,ent_001888,University hospital kept separate from the university; Julius-Maximilians-Universität and Universität Würzburg are the same university. Julius Clinical Research unrelated.
ent_003311,Universität zu Köln,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003312,Universitäts-Herzzentrum Freiburg – Bad Krozingen,,,hospital,0.8,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003313,Universitätsklinik für Innere Medizin IV,,,academic,0.4,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003314,Universitätsklinik für Psychiatrie und Psychotherapie,,,unknown,0.4,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003315,Universitätsklinikum Aachen,,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003316,Universitätsklinikum Bonn,,,hospital,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003317,Universitätsklinikum Düsseldorf,,,hospital,0.85,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003318,Universitätsklinikum Erlangen,,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003319,Universitätsklinikum Essen,,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003320,Universitätsklinikum Frankfurt,,,hospital,0.82,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003321,Universitätsklinikum Freiburg,,,hospital,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003322,Universitätsklinikum Hamburg-Eppendorf,,,hospital,0.93,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003323,Universitätsklinikum Heidelberg,Universitaetsklinikum Heidelberg AöR,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003324,Universitätsklinikum Knappschaftskrankenhaus Bochum,Universitätsklinikum Knappschaftskrankenhaus Bochum GmbH,,hospital,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003325,Universitätsklinikum Magdeburg,Universitätsklinikum Magdeburg A.ö.R.,,hospital,0.82,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003326,Universitätsklinikum Mannheim,,,hospital,0.75,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003327,Universitätsklinikum München-Großhadern,,,hospital,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003328,Universitätsklinikum Münster,,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003329,Universitätsklinikum Regensburg,,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003330,Universitätsklinikum Rostock,,,hospital,0.7,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003331,Universitätsklinikum Schleswig-Holstein,,,hospital,0.97,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003332,Universitätsklinikum St. Pölten,,,hospital,0.7,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003333,Universitätsklinikum Tübingen,Universitaetsklinikum Tuebingen AöR,,hospital,0.93,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003334,Universitätsklinikum Ulm,,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003335,Universitätsklinikum Würzburg,,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003336,Universitätsmedizin Greifswald,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003337,Universitätsmedizin Göttingen,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003338,Universitätsmedizin Mainz,,,hospital,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,ent_003339,"Universitätsmedizin/Universitätsklinikum Mainz (the university medical center) forms one family under 1; the plain university names (Johannes Gutenberg-Universität Mainz, Universität Mainz) form a separate academic family under 3."
ent_003339,Universitätsmedizin der Johannes Gutenberg-Universität Mainz,Universitätsmedizin der Johannes Gutenberg-Universität Mainz (KöR),,hospital,0.88,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003340,Universitätsspital Zürich,,,hospital,0.92,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003341,Université catholique de Louvain,,,academic,0.85,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,ent_003156,"Same university, accent/case variant."
ent_003342,Université de Genève,,,academic,0.85,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003343,Université de Liège,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003344,Univerza v Ljubljani,"Faculty of Pharmacy, University of Ljubljana",,academic,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003345,"Univerzita Karlova v Praze, 2. lekarska fakulta",,,academic,0.7,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003346,"Univerzita Karlova v Praze, Lekarska fakulta v Hradci Kralove",,,academic,0.7,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003347,Univerzitetni klinični center Ljubljana,,,hospital,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003348,Uniwersytet Jagiellonski Collegium Medicum,,,academic,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003349,Uniwersytet Medyczny im. Karola Marcinkowskiego w Poznaniu,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003350,Uniwersytet Medyczny w Bialymstoku,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003351,Uniwersytet Medyczny w Lublinie,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003352,Unknown,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003353,Unknown Anaesthesiology Department,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003354,Unknown Sponsor (SE Dept. of Psychiatry and Psychotherapy),,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003355,Unknown University Clinic for Anaesthesiology,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003356,Uppsala Clinical Research Center,,,academic,0.8,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003357,Uppsala University,,,academic,0.93,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003358,Uppsala University Hospital,Akademiska sjukhuset,,hospital,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003359,Uriach,J. Uriach y Compania S.A.,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003360,UroGen Pharma,UroGen Pharma Ltd.,,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003361,Ursapharm,Ursapharm Arzneimittel GmbH & Co. KG,,industry,0.97,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003362,Uzsoki Hospital,,,hospital,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003363,VAS - Vascular Independent Research and Education European Organization,,,foundation,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003364,VBI Vaccines,VBI Vaccines Inc.,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003365,VIA Pharmaceuticals,"VIA Pharmaceuticals, Inc.",,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003366,VU Medisch Centrum,,,hospital,0.93,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,ent_003367,"All three are the VU University Medical Center Amsterdam (Dutch name VU medisch centrum), case variants."
ent_003367,VU University Medical Center,,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003368,Vaccitech,Vaccitech Limited,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003369,Vakzine Projekt Management,Vakzine Projekt Management GmbH,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003370,Valeas,Valeas SpA,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003371,Vall d'Hebron Institut de Recerca,Fundació Hospital Universitari Vall d'Hebron - Institut de Recerca (VHIR),,academic,0.93,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003372,Vall d'Hebron Institute of Oncology,,,academic,0.8,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003373,Valneva,Valneva Austria GmbH,,industry,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003374,Vanda Pharmaceuticals,,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003375,Vascular Biogenics,Vascular Biogenics Ltd.,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003376,Vasculitis Clinical Trial Office,,,unknown,0.4,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_003377,Vassilis Georgoulias,,,individual,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003378,Vasterbottens Lans Landsting,,,public_body,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003379,Vastmanlands sjukhus Vasteras,,,hospital,0.7,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003380,Vastra Gotalandsregionen,,,public_body,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,ent_003427,"1 and 8 are accent-stripped variants of the same region. 9 is a joint designation, left alone. GUVAX kept separate from University of Gothenburg; the various vaccine institutes are distinct organisations."
ent_003381,Vastra Gotalandsregionen / University of Gothenburg,,,public_body,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_003382,VectivBio,VectivBio AG,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
