raw_sponsor,entity_id,confidence,channel,reason,decided_by,decided_at_utc,model_id,prompt_version
National Institute for Infectious Diseases Lazzaro Spallanzani IRCCS,ent_001839,0.9,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
National Institute for Public Health and the Environment,ent_002693,0.75,mint,"Same institute, name variant likely translation of RIVM",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
National Institute for Public Health and the Environment RIVM,ent_002693,0.93,mint,"All variants of RIVM, the Dutch National Institute for Public Health and the Environment; departments and collaborations resolve to parent.",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"National Institute for Public Health and the Environment RIVM, the Netherlands",ent_002693,0.93,mint,"All variants of RIVM, the Dutch National Institute for Public Health and the Environment; departments and collaborations resolve to parent.",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
National Institute of Allergy and Infectious Diseases NIAID,ent_002274,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"National Institute of Allergy and Infectious Diseases NIAID, NIH",ent_002274,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"National Institute of Allergy and Infectious Diseases, National Institutes of Health",ent_002274,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
National Institute of Child Health,ent_002275,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
National Institute of Diabetes and Digestive and Kidney Diseases,ent_005808,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
National Institute of Health and the Environment,ent_002693,0.75,mint,"Same institute, name variant likely translation of RIVM",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
National Institute of Health and the Environment Dutch acronym: RIVM,ent_002693,0.93,mint,"All variants of RIVM, the Dutch National Institute for Public Health and the Environment; departments and collaborations resolve to parent.",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
National Institute of Health and the Environment RIVM,ent_002693,0.93,mint,"All variants of RIVM, the Dutch National Institute for Public Health and the Environment; departments and collaborations resolve to parent.",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"National Institute of Health, National Eye Institute",ent_002268,0.92,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
National Institute of Mental Health,ent_002276,0.7,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
National Institute of Oncology,ent_002278,0.7,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"National Institute of Oncology, Budapest, Hungary",ent_002279,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"National Institute of Public Health and Environment RIVM, the Netherlands",ent_002693,0.93,mint,"All variants of RIVM, the Dutch National Institute for Public Health and the Environment; departments and collaborations resolve to parent.",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
National Institute on Drug Abuse NIDA,ent_005809,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
National Institutes of Health - Eunice Kennedy Shriver National Institute of Child Health and Human Development NICHD,ent_001072,0.9,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"National Institutes of Health, National Eye Institute",ent_002268,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"National Institutes of Health/National Heart, Lung and Bood Institute",ent_002270,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
National Institutes of Neurological Disorders: Stroke,ent_002277,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
National Instute of Health and Welfare,ent_002272,0.9,mint,Same Finnish public health institute with spelling variants/typos,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
National Kapodistrian University of Athens,ent_002286,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
National Kornyi Institute of Pulmonology,ent_002280,0.75,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
National Medical Center Orszgos Gygyintzeti Kzpont,ent_006018,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"National Poisons Information Center, University Medical Center Utrecht",ent_003199,0.95,mint,All variants/misspellings and departments of UMC Utrecht; person and joint strings clustered with institution,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"National Research, Development and Innovation Office",ent_002281,0.8,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
National Stroke Research Institute,ent_005810,0.6,mint,"Single string, treated as its own organisation.",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
National University Of Singapore,ent_002285,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
National University of ireland Galway,ent_002284,0.9,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
National and Kapodistrial University of Athens,ent_002286,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
National and Kapodistrian University of Athens,ent_002286,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
National and Kapodostrian University of Athens,ent_002286,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Nationwide Childrens Hospital,ent_005812,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Natural Pharma International Npi AB,ent_005813,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Navad Life Sciences Pte Ltd,ent_005814,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Navamedic AB,ent_005815,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Navidea Biopharmaceuticals Ltd,ent_005816,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Navigator Medicines Inc.,ent_005817,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Navire Pharma Inc.,ent_005818,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Navitas Life Sciences GmbH,ent_005819,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Nayana Joshi Jubert,ent_005820,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Nchroma Bio Inc.,ent_005821,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Ncleo de Estudos de Hipertenso da Beira Interior,ent_005929,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
NeRRe Therapeutics Ltd,ent_002287,0.98,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"NeRRe Therapeutics Ltd,",ent_002287,0.98,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
NeRRe Therapeutics Ltd.,ent_002287,0.98,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
NeRReTherapeuticsLtd,ent_002287,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Nec Oncoimmunity AS,ent_002244,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Nectin Therapeutics Ltd.,ent_005822,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Nederlands Kanker Instutuut-Antonie van Leeuwenhoek Ziekenhuis,ent_000240,0.95,mint,All variants of NKI-AVL; combined strings with partners clustered to main sponsor,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Nederlands Vaccin Instituut,ent_002288,0.85,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Nederlandse Obesitas Kliniek,ent_005823,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Nederlandse Vereniging van Artsen voor Longziekten en Tuberculose NVALT,ent_002913,0.85,mint,NVALT abbreviation matches Nederlandse Vereniging van Artsen voor Longziekten en Tuberculose,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Nederlandse Vereniging van Artsen voor longziekten en Tuberculose,ent_005824,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Nekkar Lab srl,ent_005825,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Nektar Therapeutics,ent_005826,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Nektr Technologies,ent_005826,0.7,mint,"Likely misspelling of Nektar Technologies, now Nektar Therapeutics",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Nelum Corp.,ent_005827,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Nemocnice Agel Ostrava-Vtkovice a.s.,ent_002289,0.9,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Nemocnice Na Homolce,ent_005828,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neo Vista Inc.,ent_005829,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"NeoImmuneTech, Inc.",ent_005830,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"NeoPharm, Inc.",ent_005831,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neocutis,ent_005832,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neogene Therapeutics B.V.,ent_005833,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neolab Limited,ent_002290,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neolab Ltd,ent_002290,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neolab td,ent_002290,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"Neonatal intensive care unit, VU medical center Amsterdam",ent_003367,0.95,mint,"All variants, departments and Amsterdam UMC VU location roll up to VUmc",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"Neose Technologies, Inc.",ent_005834,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neosil Inc.,ent_005835,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neovacs S.A.,ent_002291,0.98,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neovacs SA,ent_002291,0.98,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
NephroGenex,ent_005836,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Nerviano Medical Sciences S.r.l.,ent_002292,0.98,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Nerviano Medical Sciences S.r.l. / Nerviano Medical Sciences S.r.l.,ent_002292,0.98,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Netherlands Asthma Foundation NAF / Stichting astma bestrijding,ent_005837,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Netherlands Cancer Institute,ent_002293,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Netherlands Cancer Institute - Antoni van Leeuwenhoek Hospital,ent_000240,0.95,mint,All variants of NKI-AVL; combined strings with partners clustered to main sponsor,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Netherlands Cancer Institute - Antoni van Leeuwenhoek Hospital NKI-ALV,ent_000240,0.95,mint,All variants of NKI-AVL; combined strings with partners clustered to main sponsor,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Netherlands Cancer Institute NKI,ent_002293,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Netherlands Cancer Institute- Antoni van Leeuwenhoek,ent_000240,0.95,mint,All variants of NKI-AVL; combined strings with partners clustered to main sponsor,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Netherlands Cancer Institute- Antoni van Leeuwenhoek Hospital,ent_000240,0.95,mint,All variants of NKI-AVL; combined strings with partners clustered to main sponsor,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Netherlands Cancer Institute- Antoni van Leeuwenhoek Hospital NKI-AVL,ent_000240,0.95,mint,All variants of NKI-AVL; combined strings with partners clustered to main sponsor,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Netherlands Cancer Institute- Antoni van Leeuwenhoek hospital NKI-AVL,ent_000240,0.95,mint,All variants of NKI-AVL; combined strings with partners clustered to main sponsor,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Netherlands Cancer Institute-Antoni van Leeuwenhoek Hospital / Takeda Nederland B.V.,ent_000240,0.95,mint,All variants of NKI-AVL; combined strings with partners clustered to main sponsor,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Netherlands Heart Foundation,ent_002294,0.93,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Netherlands Vaccine Institute,ent_002295,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Netherlands cancer institute NKI Antioni van Leeuwenhoek AvL,ent_000240,0.95,mint,All variants of the Netherlands Cancer Institute / Antoni van Leeuwenhoek hospital,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Netris Pharma,ent_005838,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neumora Therapeutics Inc.,ent_005839,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"Neuraly, Inc.",ent_005840,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neuraxpharm Pharmaceuticals S.L.,ent_002296,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurim Pharmaceuticals (1991) Ltd.,ent_002297,0.97,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurim Pharmaceuticals 1991 Ltd,ent_002297,0.97,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurim Pharmaceuticals 1991 Ltd.,ent_002297,0.97,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurim Pharmaceuticals Ltd,ent_002297,0.97,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurimmune AG,ent_005841,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neuro-Consil GmbH,ent_005842,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neuro3d,ent_005843,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
NeuroBiotec GmbH,ent_005844,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
NeuroCode AG,ent_005845,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
NeuroDerm Ltd.,ent_002298,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
NeuroNova AB,ent_005846,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
NeuroPharm,ent_005847,0.5,mint,"Single unverified sponsor string, likely a company named NeuroPharm.",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
NeuroSearch A/S,ent_002299,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
NeuroSearch Sweden AB,ent_002299,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
NeuroSense Therapeutics Ltd,ent_005848,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"NeuroVia, Inc.",ent_005849,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
NeuroVive Pharmaceutical AB,ent_005850,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"Neuroanstesiologisk Klinik, RH/Glostrup",ent_002692,0.6,mint,"Department within Rigshospitalet (RH), Glostrup site",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurobiological Technologies Inc,ent_002300,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurobiological Technologies Inc.,ent_002300,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurochem Inc,ent_002301,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurochem Inc.,ent_002301,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurochlore,ent_005851,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurocrine Biosciences,ent_002302,0.96,mint,All variants and UK subsidiary of Neurocrine Biosciences,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Neurocrine Biosciences Inc.,ent_002302,0.96,mint,All variants and UK subsidiary of Neurocrine Biosciences,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Neurocrine Biosciences Inc. / Neurocrine Biosciences Inc.,ent_002302,0.96,mint,All variants and UK subsidiary of Neurocrine Biosciences,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"Neurocrine Biosciences, INC",ent_002302,0.96,mint,All variants and UK subsidiary of Neurocrine Biosciences,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"Neurocrine Biosciences, Inc.",ent_002302,0.96,mint,All variants and UK subsidiary of Neurocrine Biosciences,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Neurocrine UK Limited,ent_002302,0.96,mint,All variants and UK subsidiary of Neurocrine Biosciences,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Neurocure Ltd,ent_005852,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neuroderm Ltd.,ent_002298,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurofix S.L.,ent_005853,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
NeurogesX Incorporated,ent_005854,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurolixis SAS,ent_005855,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"Neurologia Aplicada, SLP",ent_005856,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"Neurological Department, Aarhus University Hospital",ent_000071,0.85,mint,Department resolves to parent hospital,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurologische Klinik Bad Neustadt,ent_005857,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurologische Uniklinik Regensburg,ent_003329,0.9,mint,University hospital of Regensburg incl. departments and Bavarian state legal wrappers naming the Klinikum,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Neurologisk Afdeling,ent_000071,0.6,mint,Neurology departments (Neurologisk Afdeling/F) resolve to parent Aarhus University Hospital (Aarhus Sygehus).,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurologisk Afdeling rhus Universitetshospital,ent_000071,0.6,mint,Neurology departments (Neurologisk Afdeling/F) resolve to parent Aarhus University Hospital (Aarhus Sygehus).,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurologisk afdeling F,ent_000071,0.6,mint,Neurology departments (Neurologisk Afdeling/F) resolve to parent Aarhus University Hospital (Aarhus Sygehus).,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"Neurologisk afdeling F, rhus Sygehus, NBG",ent_000071,0.6,mint,Neurology departments (Neurologisk Afdeling/F) resolve to parent Aarhus University Hospital (Aarhus Sygehus).,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurology Unit,ent_000916,0.3,mint,too vague to identify institution,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"Neuromuscular Research Unit, Copenhagen University Hospital Rigshopspitalet",ent_000816,0.7,mint,"Same neuromuscular research unit at Rigshospitalet, Copenhagen University Hospital",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"Neuromuscular Research Unit, Rigshospitalet",ent_000816,0.7,mint,"Same neuromuscular research unit at Rigshospitalet, Copenhagen University Hospital",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neuron23 Inc.,ent_005858,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurophyxia B.V.,ent_005859,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neuroplast BV,ent_005860,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"NeuroproteXeon, Inc.",ent_005861,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neuropsychiatric clinic,ent_002303,0.3,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurotech Pharmaceuticals,ent_002304,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurotech Pharmaceuticals Inc.,ent_002304,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Neurothera Labs Inc.,ent_005863,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
