alias_clean,substance_clean,alias_type,source,confidence_prior
nitrous oxide,nitrous oxide,reviewed_queue,llm_reviewed,1
folic acid,folic acid,reviewed_queue,llm_reviewed,1
testosterone cyclodextrine,testosterone,reviewed_queue,llm_reviewed,1
benserazide,benserazide,reviewed_queue,llm_reviewed,1
human coagulation factor viii,human coagulation factor ix,reviewed_queue,llm_reviewed,1
gadoteric acid,gadoteric acid,reviewed_queue,llm_reviewed,1
finasteride,finasteride,reviewed_queue,llm_reviewed,1
rupatadine,rupatadine,reviewed_queue,llm_reviewed,1
mupirocin,mupirocin,reviewed_queue,llm_reviewed,1
tasquinimod,laquinimod,reviewed_queue,llm_reviewed,1
tenofovir disoproxil as fumarate,tenofovir disoproxil fumarate,reviewed_queue,llm_reviewed,1
rolapitant,rolapitant,reviewed_queue,llm_reviewed,1
sulfamethoxazole,sulfamethoxazole,reviewed_queue,llm_reviewed,1
urokinase,urokinase,reviewed_queue,llm_reviewed,1
anamorelin hcl,anamorelin hydrochloride,reviewed_queue,llm_reviewed,1
pegvisomant,pegvisomant,reviewed_queue,llm_reviewed,1
promestriene,progesterone,reviewed_queue,llm_reviewed,1
florbetapir 18f,florbetapir (18f),reviewed_queue,llm_reviewed,1
amlodipine amlodipine besylate,amlodipine,reviewed_queue,llm_reviewed,1
prilocaine,prilocaine,reviewed_queue,llm_reviewed,1
iopamidol,palmidrol,reviewed_queue,llm_reviewed,1
meropenem trihydrate,meropenem,reviewed_queue,llm_reviewed,1
sodium oxybate,sodium oxybate,reviewed_queue,llm_reviewed,1
adefovir dipivoxil,adefovir dipivoxil,reviewed_queue,llm_reviewed,1
magnesium,magnesium,reviewed_queue,llm_reviewed,1
tralokinumab,tralokinumab,reviewed_queue,llm_reviewed,1
serelaxin,serelaxin,reviewed_queue,llm_reviewed,1
benznidazole,benznidazole,reviewed_queue,llm_reviewed,1
dextromethorphan hydrobromide,dextromethorphan hydrobromide,reviewed_queue,llm_reviewed,1
lonoctocog alfa,lonoctocog alfa,reviewed_queue,llm_reviewed,1
sotalol,sotalol,reviewed_queue,llm_reviewed,1
dalotuzumab,elotuzumab,reviewed_queue,llm_reviewed,1
verapamil,verapamil,reviewed_queue,llm_reviewed,1
fimaporfin,fimaporfin,reviewed_queue,llm_reviewed,1
ceftaroline fosamil,ceftaroline fosamil,reviewed_queue,llm_reviewed,1
mogamulizumab,mogamulizumab,reviewed_queue,llm_reviewed,1
lebrikizumab,lebrikizumab,reviewed_queue,llm_reviewed,1
tasimelteon,tasimelteon,reviewed_queue,llm_reviewed,1
sodium lactate,sodium lactate,reviewed_queue,llm_reviewed,1
ingenol mebutate,ingenol mebutate,reviewed_queue,llm_reviewed,1
esketamine,esketamine,reviewed_queue,llm_reviewed,1
sotatercept,sotatercept,reviewed_queue,llm_reviewed,1
testosterone undecanoate,testosterone undecanoate,reviewed_queue,llm_reviewed,1
hydroxychloroquine,hydroxychloroquine,reviewed_queue,llm_reviewed,1
pyridostigmine bromide,rivastigmine,reviewed_queue,llm_reviewed,1
terbutaline,terbutaline,reviewed_queue,llm_reviewed,1
enalapril maleate,enalapril (maleate),reviewed_queue,llm_reviewed,1
pantoprazole,pantoprazole,reviewed_queue,llm_reviewed,1
enalapril maleate,enalapril (maleate),reviewed_queue,llm_reviewed,1
desonide,desonide,reviewed_queue,llm_reviewed,1
terbutaline,terbutaline,reviewed_queue,llm_reviewed,1
buspirone hydrochloride,erlotinib hydrochloride,reviewed_queue,llm_reviewed,1
daclatasvir,daclatasvir,reviewed_queue,llm_reviewed,1
faldaprevir,faldaprevir,reviewed_queue,llm_reviewed,1
rigosertib,rigosertib,reviewed_queue,llm_reviewed,1
calcium acetate,caplacizumab,reviewed_queue,llm_reviewed,1
pacritinib,ceritinib,reviewed_queue,llm_reviewed,1
paritaprevir,paritaprevir,reviewed_queue,llm_reviewed,1
nicardipine,nicardipine,reviewed_queue,llm_reviewed,1
diclofenac diethylamine,diclofenac,reviewed_queue,llm_reviewed,1
sodium sulfate anhydrous,sodium sulfate anhydrous,reviewed_queue,llm_reviewed,1
refametinib,trametinib,reviewed_queue,llm_reviewed,1
givinostat hydrochloride monohydrate,givinostat hydrochloride monohydrate,reviewed_queue,llm_reviewed,1
ianalumab,ianalumab,reviewed_queue,llm_reviewed,1
linaclotide,linaclotide,reviewed_queue,llm_reviewed,1
dexketoprofen as trometamol,dexketoprofen,reviewed_queue,llm_reviewed,1
naldemedine,naldemedine,reviewed_queue,llm_reviewed,1
namilumab,imalumab,reviewed_queue,llm_reviewed,1
potassium citrate,potassium citrate,reviewed_queue,llm_reviewed,1
sodium citrate,sodium citrate,reviewed_queue,llm_reviewed,1
potassium,potassium,reviewed_queue,llm_reviewed,1
magnesium,magnesium,reviewed_queue,llm_reviewed,1
sertraline hydrochloride,sertraline,reviewed_queue,llm_reviewed,1
danirixin,danirixin,reviewed_queue,llm_reviewed,1
hydroxychloroquine sulfate,hydroxychloroquine,reviewed_queue,llm_reviewed,1
etrolizumab,ocrelizumab,reviewed_queue,llm_reviewed,1
ceftobiprole medocaril sodium,ceftobiprole medocaril,reviewed_queue,llm_reviewed,1
clonidine,clonidine,reviewed_queue,llm_reviewed,1
ocriplasmin,ocriplasmin,reviewed_queue,llm_reviewed,1
vigabatrin,vigabatrin,reviewed_queue,llm_reviewed,1
nalbuphine hydrochloride,nalbuphine,reviewed_queue,llm_reviewed,1
teprotumumab,teprotumumab,reviewed_queue,llm_reviewed,1
cysteamine bitartrate,cysteamine,reviewed_queue,llm_reviewed,1
retosiban,retosiban,reviewed_queue,llm_reviewed,1
florbetaben,florbetaben (18f),reviewed_queue,llm_reviewed,1
roxadustat,roxadustat,reviewed_queue,llm_reviewed,1
glucagon hydrochloride,glucagon,reviewed_queue,llm_reviewed,1
sparsentan,sparsentan,reviewed_queue,llm_reviewed,1
migalastat,migalastat,reviewed_queue,llm_reviewed,1
vonicog alfa,vonicog alfa,reviewed_queue,llm_reviewed,1
nusinersen,nusinersen,reviewed_queue,llm_reviewed,1
enobosarm,enobosarm,reviewed_queue,llm_reviewed,1
triheptanoin,tretinoin,reviewed_queue,llm_reviewed,1
colchicine,colchicine,reviewed_queue,llm_reviewed,1
hydrocortisone butyrate,hydrocortisone,reviewed_queue,llm_reviewed,1
olaratumab,olaratumab,reviewed_queue,llm_reviewed,1
bisoprolol fumarate,bisoprolol,reviewed_queue,llm_reviewed,1
asfotase alfa,asfotase alfa,reviewed_queue,llm_reviewed,1
anifrolumab,anifrolumab,reviewed_queue,llm_reviewed,1
amisulpride,aramisulpride,reviewed_queue,llm_reviewed,1
metoprolol tartrate,metoprolol,reviewed_queue,llm_reviewed,1
enalapril maleate,enalapril (maleate),reviewed_queue,llm_reviewed,1
ferric maltol,ferric maltol,reviewed_queue,llm_reviewed,1
crenezumab,erenumab,reviewed_queue,llm_reviewed,1
talimogene laherparepvec,talimogene laherparepvec,reviewed_queue,llm_reviewed,1
platelet rich plasma,platelets,reviewed_queue,llm_reviewed,1
macitentan,macitentan,reviewed_queue,llm_reviewed,1
pyrazinamide,procainamide,reviewed_queue,llm_reviewed,1
pemafibrate,bezafibrate,reviewed_queue,llm_reviewed,1
lutropin alfa,lutropin alfa,reviewed_queue,llm_reviewed,1
bempedoic acid,bempedoic acid,reviewed_queue,llm_reviewed,1
dapirolizumab pegol,vobarilizumab,reviewed_queue,llm_reviewed,1
tipifarnib,tipifarnib,reviewed_queue,llm_reviewed,1
digoxin,digoxin,reviewed_queue,llm_reviewed,1
lanadelumab,lanadelumab,reviewed_queue,llm_reviewed,1
guadecitabine,guadecitabine,reviewed_queue,llm_reviewed,1
alanine,alanine,reviewed_queue,llm_reviewed,1
turoctocog alfa pegol,turoctocog alfa pegol,reviewed_queue,llm_reviewed,1
lasmiditan,lasmiditan,reviewed_queue,llm_reviewed,1
lysine aspirin,lysine,reviewed_queue,llm_reviewed,1
dinoprostone,dinoprostone,reviewed_queue,llm_reviewed,1
endoxifen,endoxifen,reviewed_queue,llm_reviewed,1
lysine acetylsalicylate,lysine,reviewed_queue,llm_reviewed,1
lurasidone,lurasidone,reviewed_queue,llm_reviewed,1
defibrotide,defibrotide,reviewed_queue,llm_reviewed,1
ketamine hydrochloride,ketamine,reviewed_queue,llm_reviewed,1
radiprodil,ramipril,reviewed_queue,llm_reviewed,1
anti-il-33 monoclonal antibody,anti-il-6 monoclonal antibody,reviewed_queue,llm_reviewed,1
patiromer,patiromer,reviewed_queue,llm_reviewed,1
apremilast,apremilast,reviewed_queue,llm_reviewed,1
ianalumab,ianalumab,reviewed_queue,llm_reviewed,1
norucholic acid,norucholic acid,reviewed_queue,llm_reviewed,1
vosoritide,vosoritide,reviewed_queue,llm_reviewed,1
esketamine for s-2-o-chlorophenyl-2-methylaminocyclohexanone,esketamine,reviewed_queue,llm_reviewed,1
vamorolone,vamorolone,reviewed_queue,llm_reviewed,1
ferric maltol,ferric maltol,reviewed_queue,llm_reviewed,1
valoctocogene roxaparvovec,valoctocogene roxaparvovec,reviewed_queue,llm_reviewed,1
domatinostat,somatostatin,reviewed_queue,llm_reviewed,1
letermovir,letermovir,reviewed_queue,llm_reviewed,1
sodium benzoate,sodium benzoate,reviewed_queue,llm_reviewed,1
crizanlizumab,crizanlizumab,reviewed_queue,llm_reviewed,1
potassium hydrogen carbonate,potassium,reviewed_queue,llm_reviewed,1
safinamide metansolfonato,safinamide methanesulfonate,reviewed_queue,llm_reviewed,1
pemigatinib,pemigatinib,reviewed_queue,llm_reviewed,1
nitric oxide,nitric oxide,reviewed_queue,llm_reviewed,1
abrocitinib,abrocitinib,reviewed_queue,llm_reviewed,1
spartalizumab,spartalizumab,reviewed_queue,llm_reviewed,1
regadenoson,regadenoson,reviewed_queue,llm_reviewed,1
namilumab,imalumab,reviewed_queue,llm_reviewed,1
galcanezumab,galcanezumab,reviewed_queue,llm_reviewed,1
poractant alfa,poractant alfa,reviewed_queue,llm_reviewed,1
spartalizumab,spartalizumab,reviewed_queue,llm_reviewed,1
iscalimab,iscalimab,reviewed_queue,llm_reviewed,1
gadopiclenol,gadopiclenol,reviewed_queue,llm_reviewed,1
lifileucel,lifileucel,reviewed_queue,llm_reviewed,1
lasmiditan,lasmiditan,reviewed_queue,llm_reviewed,1
difelikefalin,difelikefalin,reviewed_queue,llm_reviewed,1
oleclumab,oleclumab,reviewed_queue,llm_reviewed,1
firibastat,firibastat,reviewed_queue,llm_reviewed,1
marstacimab,marstacimab,reviewed_queue,llm_reviewed,1
gadopiclenol,gadopiclenol,reviewed_queue,llm_reviewed,1
zilucoplan,zilucoplan,reviewed_queue,llm_reviewed,1
binimetinib,binimetinib,reviewed_queue,llm_reviewed,1
nirsevimab,nirsevimab,reviewed_queue,llm_reviewed,1
cefoxitin,cefoxitin,reviewed_queue,llm_reviewed,1
naltrexone hydrochloride,naltrexone,reviewed_queue,llm_reviewed,1
otilimab,otilimab,reviewed_queue,llm_reviewed,1
duvelisib,duvelisib,reviewed_queue,llm_reviewed,1
bulevirtide,bulevirtide acetate,reviewed_queue,llm_reviewed,1
sucrose,sucrose,reviewed_queue,llm_reviewed,1
nusinersen,nusinersen,reviewed_queue,llm_reviewed,1
inavolisib,inavolisib,reviewed_queue,llm_reviewed,1
dornase alfa,dornase alfa,reviewed_queue,llm_reviewed,1
tilmanocept,tilmanocept,reviewed_queue,llm_reviewed,1
danicopan,danicopan,reviewed_queue,llm_reviewed,1
berubicin hydrochloride,epirubicin hydrochloride,reviewed_queue,llm_reviewed,1
bintrafusp alfa,bintrafusp alfa,reviewed_queue,llm_reviewed,1
navtemadlin,navtemadlin,reviewed_queue,llm_reviewed,1
vadadustat,vadadustat,reviewed_queue,llm_reviewed,1
pegcetacoplan,pegcetacoplan,reviewed_queue,llm_reviewed,1
vafidemstat,vafidemstat,reviewed_queue,llm_reviewed,1
tepotinib,tepotinib,reviewed_queue,llm_reviewed,1
sasanlimab,sasanlimab,reviewed_queue,llm_reviewed,1
sodium zirconium cyclosilicate,sodium zirconium cyclosilicate,reviewed_queue,llm_reviewed,1
elinzanetant,elinzanetant,reviewed_queue,llm_reviewed,1
nipocalimab,nipocalimab,reviewed_queue,llm_reviewed,1
lumateperone tosylate salt lumateperone free base,lumateperone,reviewed_queue,llm_reviewed,1
dexmedetomidine hydrochloride,dexmedetomidine hydrochloride,reviewed_queue,llm_reviewed,1
glucagon,glucagon,reviewed_queue,llm_reviewed,1
pemigatinib,pemigatinib,reviewed_queue,llm_reviewed,1
tolebrutinib,tolebrutinib,reviewed_queue,llm_reviewed,1
sibeprenlimab,sibeprenlimab,reviewed_queue,llm_reviewed,1
ceftolozane,ceftolozane,reviewed_queue,llm_reviewed,1
amivantamab,amivantamab,reviewed_queue,llm_reviewed,1
daxdilimab,daxdilimab,reviewed_queue,llm_reviewed,1
carbamazepine,carbamazepine,reviewed_queue,llm_reviewed,1
lbl-007,lb-100,reviewed_queue,llm_reviewed,1
cytisinicline,cytisinicline,reviewed_queue,llm_reviewed,1
lenacapavir 50 mg fdc tablets,lenacapavir sodium,reviewed_queue,llm_reviewed,1
"resitune 100 mg, comprimé gastro-résistant",serine,reviewed_queue,llm_reviewed,1
clemastine,clemastine,reviewed_queue,llm_reviewed,1
zilucoplan sodium,zilucoplan,reviewed_queue,llm_reviewed,1
navtemadlin 25-30,navtemadlin,reviewed_queue,llm_reviewed,1
navtemadlin 25-60,navtemadlin,reviewed_queue,llm_reviewed,1
donanemab,donanemab,reviewed_queue,llm_reviewed,1
tinzaparin,tinzaparin,reviewed_queue,llm_reviewed,1
imipenem and cilastatin,imipenem,reviewed_queue,llm_reviewed,1
nirmatrelvir,nirmatrelvir|ritonavir,reviewed_queue,llm_reviewed,1
pegozafermin,pegozafermin,reviewed_queue,llm_reviewed,1
co-trimoxazole,co-trimoxazole,reviewed_queue,llm_reviewed,1
crisantaspase,crisantaspase,reviewed_queue,llm_reviewed,1
brimonidine tartrate 0.2% w,brimonidine tartrate,reviewed_queue,llm_reviewed,1
naloxone 400 micrograms,naloxone,reviewed_queue,llm_reviewed,1
lbs-008,lb-100,reviewed_queue,llm_reviewed,1
lisocabtagene maraleucel,lisocabtagene maraleucel,reviewed_queue,llm_reviewed,1
finerenone bayer,finerenone,reviewed_queue,llm_reviewed,1
linezolid kabi 2 mg,linezolid,reviewed_queue,llm_reviewed,1
diphenhydramine hydrochloride 25 mg tablets,diphenhydramine,reviewed_queue,llm_reviewed,1
elafibranor,elafibranor,reviewed_queue,llm_reviewed,1
epcoritamab,epcoritamab,reviewed_queue,llm_reviewed,1
nefopam,nefopam,reviewed_queue,llm_reviewed,1
fludara 50 mg powder for solution for injection or infusion.,fludarabine,reviewed_queue,llm_reviewed,1
chlorpromazine,chlorpromazine,reviewed_queue,llm_reviewed,1
cenobamate 50mg,cenobamate,reviewed_queue,llm_reviewed,1
cenobamate 100mg,cenobamate,reviewed_queue,llm_reviewed,1
cenobamate 25mg,cenobamate,reviewed_queue,llm_reviewed,1
cenobamate 12.5mg,cenobamate,reviewed_queue,llm_reviewed,1
"colchicine opocalcium 1 mg, comprimé sécable",colchicine,reviewed_queue,llm_reviewed,1
rolistobart,orlistat,reviewed_queue,llm_reviewed,1
adenosine 6 mg,adenosine,reviewed_queue,llm_reviewed,1
dactinomycin,dactinomycin,reviewed_queue,llm_reviewed,1
inebilizumab,inebilizumab,reviewed_queue,llm_reviewed,1
pirfenidone solution for inhalation,pirfenidone,reviewed_queue,llm_reviewed,1
gelatin,gelatin,reviewed_queue,llm_reviewed,1
fedratinib,neratinib,reviewed_queue,llm_reviewed,1
mexiletine granules for prolonged-release oral suspension 333 mg,mexiletine,reviewed_queue,llm_reviewed,1
mexiletine granules for prolonged-release oral suspension 167 mg,mexiletine,reviewed_queue,llm_reviewed,1
mexiletine granules for prolonged-release oral suspension 500 mg,mexiletine,reviewed_queue,llm_reviewed,1
"vigantol 0,5 mg",vilanterol,reviewed_queue,llm_reviewed,1
paltusotine tablets,paltusotine,reviewed_queue,llm_reviewed,1
morphine (chlorhydrate) aguettant 10 mg,morphine,reviewed_queue,llm_reviewed,1
lamivudine and dolutegravir,lamivudine,reviewed_queue,llm_reviewed,1
teclistamab,teclistamab,reviewed_queue,llm_reviewed,1
"imipenem, cilastatin and relebactam",imipenem,reviewed_queue,llm_reviewed,1
dinutuximab beta,dinutuximab beta,reviewed_queue,llm_reviewed,1
tazobactam kabi 4 g,tazobactam,reviewed_queue,llm_reviewed,1
gozetotide,gozetotide,reviewed_queue,llm_reviewed,1
dexmedetomidine 100 micrograms,dexmedetomidine,reviewed_queue,llm_reviewed,1
licarbazepine,eslicarbazepine,reviewed_queue,llm_reviewed,1
ziprasidone,ziprasidone,reviewed_queue,llm_reviewed,1
licarbazepine,eslicarbazepine,reviewed_queue,llm_reviewed,1
sertindole,sertindole,reviewed_queue,llm_reviewed,1
fosamprenavir,amprenavir,reviewed_queue,llm_reviewed,1
rostafuroxin,rostaporfin,reviewed_queue,llm_reviewed,1
furosemide,furosemide,reviewed_queue,llm_reviewed,1
eptotermin alfa,eptotermin alfa,reviewed_queue,llm_reviewed,1
telithromycin,telithromycin,reviewed_queue,llm_reviewed,1
norelgestromin,norelgestromin,reviewed_queue,llm_reviewed,1
cefepime hydrochloride,cefepime,reviewed_queue,llm_reviewed,1
fluvastatin,fluvastatin,reviewed_queue,llm_reviewed,1
quetiapine fumarate sr,quetiapine,reviewed_queue,llm_reviewed,1
bisoprolol,bisoprolol,reviewed_queue,llm_reviewed,1
ocaperidone,domperidone,reviewed_queue,llm_reviewed,1
octreotide acetate,octreotide acetate,reviewed_queue,llm_reviewed,1
rivastigmine,rivastigmine,reviewed_queue,llm_reviewed,1
ioflupane 123i,ioflupane,reviewed_queue,llm_reviewed,1
micafungin,micafungin,reviewed_queue,llm_reviewed,1
venlafaxine hydrochloride,venlafaxine,reviewed_queue,llm_reviewed,1
doripenem,doripenem,reviewed_queue,llm_reviewed,1
argatroban,argatroban,reviewed_queue,llm_reviewed,1
ropinirole,ropinirole,reviewed_queue,llm_reviewed,1
tipifarnib,tipifarnib,reviewed_queue,llm_reviewed,1
ceftobiprole medocaril,ceftobiprole medocaril,reviewed_queue,llm_reviewed,1
dornase alfa,dornase alfa,reviewed_queue,llm_reviewed,1
atenolol,atenolol,reviewed_queue,llm_reviewed,1
carisbamate,carisbamate,reviewed_queue,llm_reviewed,1
chlormadinone acetate,chlormadinone acetate,reviewed_queue,llm_reviewed,1
somatorelin,somatropin,reviewed_queue,llm_reviewed,1
alglucosidase alfa,alglucosidase alfa,reviewed_queue,llm_reviewed,1
ibritumomab tiuxetan,ibritumomab tiuxetan,reviewed_queue,llm_reviewed,1
vatalanib,vatalanib,reviewed_queue,llm_reviewed,1
testosterone undecanoate,testosterone undecanoate,reviewed_queue,llm_reviewed,1
fusidic acid,fusidic acid,reviewed_queue,llm_reviewed,1
telavancin,telavancin,reviewed_queue,llm_reviewed,1
mifepristone,mifepristone,reviewed_queue,llm_reviewed,1
methadone hydrochloride solution for injection,methadone,reviewed_queue,llm_reviewed,1
colistimethate sodium,colistimethate sodium,reviewed_queue,llm_reviewed,1
atomoxetine,atomoxetine,reviewed_queue,llm_reviewed,1
clobazam,clonazepam,reviewed_queue,llm_reviewed,1
candesartan cilexetil,candesartan cilexetil,reviewed_queue,llm_reviewed,1
trilostane,trilostane,reviewed_queue,llm_reviewed,1
terbutaline sulfate,terbutaline,reviewed_queue,llm_reviewed,1
amoxicillin trihydrate,amoxicillin,reviewed_queue,llm_reviewed,1
levothyroxine sodium,levothyroxine,reviewed_queue,llm_reviewed,1
amiloride hydrochloride,amiloride,reviewed_queue,llm_reviewed,1
sotalol,sotalol,reviewed_queue,llm_reviewed,1
zopiclone,zopiclone,reviewed_queue,llm_reviewed,1
retapamulin,retapamulin,reviewed_queue,llm_reviewed,1
tyrosinase.a2,tyrosine,reviewed_queue,llm_reviewed,1
chloroprocaine,chloroprocaine,reviewed_queue,llm_reviewed,1
reboxetine,reboxetine,reviewed_queue,llm_reviewed,1
daclizumab,daclizumab,reviewed_queue,llm_reviewed,1
adefovir dipivoxil,adefovir dipivoxil,reviewed_queue,llm_reviewed,1
pyrazinamide,procainamide,reviewed_queue,llm_reviewed,1
terlipressin,terlipressin,reviewed_queue,llm_reviewed,1
levothyroxine,levothyroxine,reviewed_queue,llm_reviewed,1
phenserine tartrate,phenylephrine,reviewed_queue,llm_reviewed,1
palonosetron as the hydrochloride,palonosetron,reviewed_queue,llm_reviewed,1
interferon alpha-2b,interferon,reviewed_queue,llm_reviewed,1
folic acid,folic acid,reviewed_queue,llm_reviewed,1
glucosamine,glucosamine,reviewed_queue,llm_reviewed,1
azithromycin dihydrate,azithromycin,reviewed_queue,llm_reviewed,1
sterile water,serine,reviewed_queue,llm_reviewed,1
acitretin,alitretinoin,reviewed_queue,llm_reviewed,1
salicylic acid,salicylic acid,reviewed_queue,llm_reviewed,1
zinc oxide,zinc chloride,reviewed_queue,llm_reviewed,1
dronedarone,dronedarone,reviewed_queue,llm_reviewed,1
lidocaine 2,lidocaine,reviewed_queue,llm_reviewed,1
cycloserine,cycloserine,reviewed_queue,llm_reviewed,1
oxybutynin,oxybutynin,reviewed_queue,llm_reviewed,1
itopride hydrochloride,iopromide,reviewed_queue,llm_reviewed,1
ranitidine,ranitidine,reviewed_queue,llm_reviewed,1
arsenic trioxide,arsenic trioxide,reviewed_queue,llm_reviewed,1
lopinavir+ritonavir,lopinavir|ritonavir,reviewed_queue,llm_reviewed,1
valproic acid,valproic acid,reviewed_queue,llm_reviewed,1
bivalirudin,bivalirudin,reviewed_queue,llm_reviewed,1
axomadol hydrochloride,fingolimod hydrochloride,reviewed_queue,llm_reviewed,1
ibritumomab tiuxetan,ibritumomab tiuxetan,reviewed_queue,llm_reviewed,1
antithrombin alfa,antithrombin alfa,reviewed_queue,llm_reviewed,1
tenofovir disoproxil fumarato,tenofovir disoproxil fumarate,reviewed_queue,llm_reviewed,1
tinzaparin sodium,tinzaparin,reviewed_queue,llm_reviewed,1
idebenone,idebenone,reviewed_queue,llm_reviewed,1
gadofosveset,gadofosveset trisodium,reviewed_queue,llm_reviewed,1
nepafenac,nepafenac,reviewed_queue,llm_reviewed,1
trazodone,trazodone,reviewed_queue,llm_reviewed,1
mineral oil,mineral oil,reviewed_queue,llm_reviewed,1
