alias_clean,substance_clean,alias_type,source,confidence_prior
51 w89,cisatracurium besylate,chembl_synonym,chembl,0.65
51-w-89,cisatracurium besylate,chembl_synonym,chembl,0.65
51-w89,cisatracurium besylate,chembl_synonym,chembl,0.65
51w-89,cisatracurium besylate,chembl_synonym,chembl,0.65
51w89,cisatracurium besylate,chembl_synonym,chembl,0.65
besilate de cisatracurium,cisatracurium besylate,chembl_synonym,chembl,0.65
besilato de cisatracurio,cisatracurium besylate,chembl_synonym,chembl,0.65
cisatracurium (as besilate),cisatracurium besylate,chembl_synonym,chembl,0.65
cisatracurium besilate,cisatracurium besylate,ban,chembl,0.85
cisatracurium besilate,cisatracurium besylate,chembl_synonym,chembl,0.65
cisatracurium besylate,cisatracurium besylate,chembl_synonym,chembl,0.65
cisatracurium besylate,cisatracurium besylate,trade_name,chembl,0.9
cisatracurium besylate,cisatracurium besylate,usan,chembl,0.85
cisatracurium besylate preservative free,cisatracurium besylate,trade_name,chembl,0.9
nimbex,cisatracurium besylate,trade_name,chembl,0.9
nimbex preservative free,cisatracurium besylate,trade_name,chembl,0.9
111indium pentetreotide,indium in 111 pentetreotide,chembl_synonym,chembl,0.65
indium (111 in) pentetreotide,indium in 111 pentetreotide,chembl_synonym,chembl,0.65
indium (111in) pentetreotide,indium in 111 pentetreotide,chembl_synonym,chembl,0.65
indium-111 pentetreotide,indium in 111 pentetreotide,chembl_synonym,chembl,0.65
indium in 111 pentetreotide,indium in 111 pentetreotide,chembl_synonym,chembl,0.65
indium in 111 pentetreotide,indium in 111 pentetreotide,usan,chembl,0.85
indium in-111 pentetreotide,indium in 111 pentetreotide,chembl_synonym,chembl,0.65
indium in-111 pentetreotide kit,indium in 111 pentetreotide,chembl_synonym,chembl,0.65
mp-1727,indium in 111 pentetreotide,chembl_synonym,chembl,0.65
octreoscan,indium in 111 pentetreotide,trade_name,chembl,0.9
pentetreotide 111in chelate,indium in 111 pentetreotide,chembl_synonym,chembl,0.65
(sup 111)indium pentetreotide,indium in 111 pentetreotide,chembl_synonym,chembl,0.65
arixtra,fondaparinux sodium,trade_name,chembl,0.9
fondaparin sodium,fondaparinux sodium,chembl_synonym,chembl,0.65
fondaparinux sodico,fondaparinux sodium,chembl_synonym,chembl,0.65
fondaparinux sodique,fondaparinux sodium,chembl_synonym,chembl,0.65
fondaparinux sodium,fondaparinux sodium,ban,chembl,0.85
fondaparinux sodium,fondaparinux sodium,chembl_synonym,chembl,0.65
fondaparinux sodium,fondaparinux sodium,trade_name,chembl,0.9
fondaparinux sodium,fondaparinux sodium,usan,chembl,0.85
fondaparinux sodium for assay,fondaparinux sodium,chembl_synonym,chembl,0.65
fondaparinux sodium identification,fondaparinux sodium,chembl_synonym,chembl,0.65
ic-851589,fondaparinux sodium,chembl_synonym,chembl,0.65
org 31540,fondaparinux sodium,chembl_synonym,chembl,0.65
org-31540,fondaparinux sodium,chembl_synonym,chembl,0.65
quixidar,fondaparinux sodium,chembl_synonym,chembl,0.65
quixidar,fondaparinux sodium,trade_name,chembl,0.9
sr 90107a,fondaparinux sodium,chembl_synonym,chembl,0.65
sr-90107a,fondaparinux sodium,chembl_synonym,chembl,0.65
sr 90107a decasodium salt,fondaparinux sodium,chembl_synonym,chembl,0.65
sr-90107a decasodium salt,fondaparinux sodium,chembl_synonym,chembl,0.65
bmy 40481,etoposide phosphate,chembl_synonym,chembl,0.65
bmy-40481,etoposide phosphate,chembl_synonym,chembl,0.65
etopophos,etoposide phosphate,trade_name,chembl,0.9
etopophos preservative free,etoposide phosphate,trade_name,chembl,0.9
etoposide phosphate,etoposide phosphate,chembl_synonym,chembl,0.65
etoposide phosphate,etoposide phosphate,usan,chembl,0.85
vepeside,etoposide phosphate,chembl_synonym,chembl,0.65
vp-16,etoposide phosphate,chembl_synonym,chembl,0.65
vp16,etoposide phosphate,chembl_synonym,chembl,0.65
bromure de rocuronium,rocuronium bromide,chembl_synonym,chembl,0.65
bromuro de rocuronio,rocuronium bromide,chembl_synonym,chembl,0.65
esmeron,rocuronium bromide,trade_name,chembl,0.9
org 9426,rocuronium bromide,chembl_synonym,chembl,0.65
org-9426,rocuronium bromide,chembl_synonym,chembl,0.65
rocuronium bromide,rocuronium bromide,chembl_synonym,chembl,0.65
rocuronium bromide,rocuronium bromide,ban,chembl,0.85
rocuronium bromide,rocuronium bromide,trade_name,chembl,0.9
rocuronium bromide,rocuronium bromide,usan,chembl,0.85
zemuron,rocuronium bromide,trade_name,chembl,0.9
quinupristin,quinupristin,ban,chembl,0.85
quinupristin,quinupristin,chembl_synonym,chembl,0.65
quinupristin,quinupristin,usan,chembl,0.85
quinupristina,quinupristin,chembl_synonym,chembl,0.65
quinupristin component of synercid,quinupristin,trade_name,chembl,0.9
quinupristine,quinupristin,chembl_synonym,chembl,0.65
rp 57669,quinupristin,chembl_synonym,chembl,0.65
rp-57669,quinupristin,chembl_synonym,chembl,0.65
benoxinate hcl,benoxinate hydrochloride,chembl_synonym,chembl,0.65
benoxinate hydrochloride,benoxinate hydrochloride,chembl_synonym,chembl,0.65
benoxinate hydrochloride,benoxinate hydrochloride,trade_name,chembl,0.9
benoxinate hydrochloride component of altafluor benox,benoxinate hydrochloride,trade_name,chembl,0.9
nsc-759847,benoxinate hydrochloride,chembl_synonym,chembl,0.65
oxybuprocaine hcl,benoxinate hydrochloride,chembl_synonym,chembl,0.65
oxybuprocaine hydrochloride,benoxinate hydrochloride,chembl_synonym,chembl,0.65
antibiotic a-5283,natamycin,chembl_synonym,chembl,0.65
"cl 12,625",natamycin,chembl_synonym,chembl,0.65
cl-12625,natamycin,chembl_synonym,chembl,0.65
delvocid,natamycin,chembl_synonym,chembl,0.65
e-235,natamycin,chembl_synonym,chembl,0.65
e235,natamycin,chembl_synonym,chembl,0.65
ins-235,natamycin,chembl_synonym,chembl,0.65
ins no.235,natamycin,chembl_synonym,chembl,0.65
mycophyt,natamycin,chembl_synonym,chembl,0.65
myprozine,natamycin,chembl_synonym,chembl,0.65
natacyn,natamycin,trade_name,chembl,0.9
natamicina,natamycin,chembl_synonym,chembl,0.65
natamycin,natamycin,chembl_synonym,chembl,0.65
natamycin,natamycin,ban,chembl,0.85
natamycin,natamycin,usan,chembl,0.85
natamycine,natamycin,chembl_synonym,chembl,0.65
nsc-759167,natamycin,chembl_synonym,chembl,0.65
pimafucin,natamycin,trade_name,chembl,0.9
pimaracin,natamycin,chembl_synonym,chembl,0.65
pimaricin,natamycin,chembl_synonym,chembl,0.65
synogil,natamycin,chembl_synonym,chembl,0.65
tennecetin,natamycin,chembl_synonym,chembl,0.65
amprace,enalapril maleate,chembl_synonym,chembl,0.65
aqumeldi,enalapril maleate,trade_name,chembl,0.9
cardiovet,enalapril maleate,chembl_synonym,chembl,0.65
ednyt,enalapril maleate,trade_name,chembl,0.9
enacard,enalapril maleate,chembl_synonym,chembl,0.65
enalapril maleate,enalapril maleate,chembl_synonym,chembl,0.65
enalapril maleate,enalapril maleate,trade_name,chembl,0.9
enalapril maleate,enalapril maleate,usan,chembl,0.85
enalapril maleate component of lexxel,enalapril maleate,trade_name,chembl,0.9
enalapril maleate component of teczem,enalapril maleate,trade_name,chembl,0.9
enalapril maleate component of vaseretic,enalapril maleate,trade_name,chembl,0.9
enapren,enalapril maleate,trade_name,chembl,0.9
epaned,enalapril maleate,trade_name,chembl,0.9
epaned kit,enalapril maleate,trade_name,chembl,0.9
glioten,enalapril maleate,chembl_synonym,chembl,0.65
hipoartel,enalapril maleate,chembl_synonym,chembl,0.65
innovace,enalapril maleate,trade_name,chembl,0.9
mk-421,enalapril maleate,chembl_synonym,chembl,0.65
naprilene,enalapril maleate,chembl_synonym,chembl,0.65
nsc-758143,enalapril maleate,chembl_synonym,chembl,0.65
pralenal 10,enalapril maleate,trade_name,chembl,0.9
pralenal 20,enalapril maleate,trade_name,chembl,0.9
pralenal 2.5,enalapril maleate,trade_name,chembl,0.9
pralenal 5,enalapril maleate,trade_name,chembl,0.9
pres,enalapril maleate,trade_name,chembl,0.9
renitec,enalapril maleate,trade_name,chembl,0.9
reniten,enalapril maleate,chembl_synonym,chembl,0.65
renivace,enalapril maleate,chembl_synonym,chembl,0.65
vasotec,enalapril maleate,trade_name,chembl,0.9
xanef,enalapril maleate,chembl_synonym,chembl,0.65
"1,4:3,6-dianhydro-d-glucitol",isosorbide,chembl_synonym,chembl,0.65
at-101,isosorbide,chembl_synonym,chembl,0.65
"d-glucitol, 1,4:3,6-dianhydro-",isosorbide,chembl_synonym,chembl,0.65
ismotic,isosorbide,trade_name,chembl,0.9
isobide,isosorbide,chembl_synonym,chembl,0.65
isosorbida,isosorbide,chembl_synonym,chembl,0.65
isosorbide,isosorbide,ban,chembl,0.85
isosorbide,isosorbide,chembl_synonym,chembl,0.65
isosorbide,isosorbide,usan,chembl,0.85
nsc-40725,isosorbide,chembl_synonym,chembl,0.65
isopropyl unoprostone,unoprostone isopropyl,chembl_synonym,chembl,0.65
rescula,unoprostone isopropyl,trade_name,chembl,0.9
uf-021,unoprostone isopropyl,chembl_synonym,chembl,0.65
unoprostone isopropyl,unoprostone isopropyl,chembl_synonym,chembl,0.65
unoprostone isopropyl ester,unoprostone isopropyl,chembl_synonym,chembl,0.65
hemin,hemin,chembl_synonym,chembl,0.65
nsc-122707,hemin,chembl_synonym,chembl,0.65
frosstimage hida,technetium tc 99m lidofenin,chembl_synonym,chembl,0.65
tc-99m hida,technetium tc 99m lidofenin,chembl_synonym,chembl,0.65
technescan hida,technetium tc 99m lidofenin,trade_name,chembl,0.9
technetium (99mtc) lidofenin,technetium tc 99m lidofenin,chembl_synonym,chembl,0.65
technetium tc 99m lidofenin,technetium tc 99m lidofenin,chembl_synonym,chembl,0.65
technetium tc 99m lidofenin,technetium tc 99m lidofenin,usan,chembl,0.85
technetium tc-99m lidofenin,technetium tc 99m lidofenin,chembl_synonym,chembl,0.65
technetium tc-99m lidofenin kit,technetium tc 99m lidofenin,chembl_synonym,chembl,0.65
e-326,potassium lactate,chembl_synonym,chembl,0.65
e326,potassium lactate,chembl_synonym,chembl,0.65
ins-326,potassium lactate,chembl_synonym,chembl,0.65
ins no.326,potassium lactate,chembl_synonym,chembl,0.65
"lactic acid, monopotassium salt",potassium lactate,chembl_synonym,chembl,0.65
"lactic acid, potassium salt",potassium lactate,chembl_synonym,chembl,0.65
monopotassium 2-hydroxypropanoate,potassium lactate,chembl_synonym,chembl,0.65
monopotassium lactate,potassium lactate,chembl_synonym,chembl,0.65
potassium 2-hydroxypropanoate,potassium lactate,chembl_synonym,chembl,0.65
potassium lactate,potassium lactate,chembl_synonym,chembl,0.65
potassium lactate (solution),potassium lactate,chembl_synonym,chembl,0.65
diphenoxylate hcl,diphenoxylate hydrochloride,chembl_synonym,chembl,0.65
diphenoxylate hydrochloride,diphenoxylate hydrochloride,chembl_synonym,chembl,0.65
diphenoxylate hydrochloride cii,diphenoxylate hydrochloride,chembl_synonym,chembl,0.65
diphenoxylate hydrochloride component of colonaid,diphenoxylate hydrochloride,trade_name,chembl,0.9
diphenoxylate hydrochloride component of di-atro,diphenoxylate hydrochloride,trade_name,chembl,0.9
diphenoxylate hydrochloride component of logen,diphenoxylate hydrochloride,trade_name,chembl,0.9
diphenoxylate hydrochloride component of lomanate,diphenoxylate hydrochloride,trade_name,chembl,0.9
diphenoxylate hydrochloride component of lomotil,diphenoxylate hydrochloride,trade_name,chembl,0.9
diphenoxylate hydrochloride component of lonox,diphenoxylate hydrochloride,trade_name,chembl,0.9
diphenoxylate hydrochloride component of lo-trol,diphenoxylate hydrochloride,trade_name,chembl,0.9
diphenoxylate hydrochloride component of low-quel,diphenoxylate hydrochloride,trade_name,chembl,0.9
diphenoxylati hydrochloridum,diphenoxylate hydrochloride,chembl_synonym,chembl,0.65
r-1132 (antiperistaltic),diphenoxylate hydrochloride,chembl_synonym,chembl,0.65
calcipotriene,calcipotriene,chembl_synonym,chembl,0.65
calcipotriene,calcipotriene,trade_name,chembl,0.9
calcipotriene,calcipotriene,usan,chembl,0.85
calcipotriene component of enstilar,calcipotriene,trade_name,chembl,0.9
calcipotriene component of taclonex,calcipotriene,trade_name,chembl,0.9
calcipotriene component of wynzora,calcipotriene,trade_name,chembl,0.9
calcipotriene hydrate,calcipotriene,chembl_synonym,chembl,0.65
calcipotriene hydrate component of taclonex,calcipotriene,trade_name,chembl,0.9
calcipotriene monohydrate,calcipotriene,chembl_synonym,chembl,0.65
calcipotriol,calcipotriene,chembl_synonym,chembl,0.65
calcipotriol,calcipotriene,ban,chembl,0.85
calcipotriol anhydrous,calcipotriene,chembl_synonym,chembl,0.65
calcipotriol hydrate,calcipotriene,chembl_synonym,chembl,0.65
calcipotriol monohydrate,calcipotriene,chembl_synonym,chembl,0.65
calciptriol,calcipotriene,chembl_synonym,chembl,0.65
dovobet,calcipotriene,trade_name,chembl,0.9
dovonex,calcipotriene,trade_name,chembl,0.9
enstilar,calcipotriene,trade_name,chembl,0.9
mc 903,calcipotriene,chembl_synonym,chembl,0.65
mc-903,calcipotriene,chembl_synonym,chembl,0.65
pri-2201,calcipotriene,chembl_synonym,chembl,0.65
sorilux,calcipotriene,trade_name,chembl,0.9
xamiol,calcipotriene,trade_name,chembl,0.9
androxal,enclomiphene citrate,trade_name,chembl,0.9
clomiphene b citrate,enclomiphene citrate,chembl_synonym,chembl,0.65
(e)-clomiphene citrate,enclomiphene citrate,chembl_synonym,chembl,0.65
enclomid,enclomiphene citrate,chembl_synonym,chembl,0.65
enclomiphene citrate,enclomiphene citrate,chembl_synonym,chembl,0.65
enclomiphene citrate,enclomiphene citrate,usan,chembl,0.85
trans-clomiphene citrate,enclomiphene citrate,chembl_synonym,chembl,0.65
bovikalc,calcium chloride,chembl_synonym,chembl,0.65
cacl2,calcium chloride,chembl_synonym,chembl,0.65
cacl2 (anhydrous),calcium chloride,chembl_synonym,chembl,0.65
calcarea muriatica,calcium chloride,chembl_synonym,chembl,0.65
calcium chloride,calcium chloride,chembl_synonym,chembl,0.65
calcium chloride anhydrous,calcium chloride,chembl_synonym,chembl,0.65
"calcium chloride, anhydrous",calcium chloride,chembl_synonym,chembl,0.65
calcium chloride component of navstel,calcium chloride,trade_name,chembl,0.9
calcium chloride dihydrate,calcium chloride,chembl_synonym,chembl,0.65
calcium chloride hydrate,calcium chloride,chembl_synonym,chembl,0.65
calcium chloride solution,calcium chloride,chembl_synonym,chembl,0.65
dowflake,calcium chloride,chembl_synonym,chembl,0.65
e-509,calcium chloride,chembl_synonym,chembl,0.65
e509,calcium chloride,chembl_synonym,chembl,0.65
ins-509,calcium chloride,chembl_synonym,chembl,0.65
ins no.509,calcium chloride,chembl_synonym,chembl,0.65
intergravin-orales,calcium chloride,chembl_synonym,chembl,0.65
kalgan,calcium chloride,chembl_synonym,chembl,0.65
liquidow,calcium chloride,chembl_synonym,chembl,0.65
nsc-759598,calcium chloride,chembl_synonym,chembl,0.65
peladow,calcium chloride,chembl_synonym,chembl,0.65
p-113,saralasin acetate,chembl_synonym,chembl,0.65
saralasin acetate,saralasin acetate,chembl_synonym,chembl,0.65
saralasin acetate,saralasin acetate,usan,chembl,0.85
saralasin hydrated acetate,saralasin acetate,chembl_synonym,chembl,0.65
sarenin,saralasin acetate,trade_name,chembl,0.9
nafarelin acetate,nafarelin acetate,chembl_synonym,chembl,0.65
nafarelin acetate,nafarelin acetate,usan,chembl,0.85
nafarelin acetate anhydrous,nafarelin acetate,chembl_synonym,chembl,0.65
nafarelin acetate hydrate,nafarelin acetate,chembl_synonym,chembl,0.65
nasanyl,nafarelin acetate,chembl_synonym,chembl,0.65
rs-94991,nafarelin acetate,chembl_synonym,chembl,0.65
rs-94991-298,nafarelin acetate,chembl_synonym,chembl,0.65
synarel,nafarelin acetate,trade_name,chembl,0.9
cefpiramide sodium,cefpiramide sodium,chembl_synonym,chembl,0.65
cefpiramide sodium,cefpiramide sodium,trade_name,chembl,0.9
cefpiramide sodium,cefpiramide sodium,usan,chembl,0.85
cefpiramide sodium salt,cefpiramide sodium,chembl_synonym,chembl,0.65
sepatren,cefpiramide sodium,trade_name,chembl,0.9
suncefal,cefpiramide sodium,chembl_synonym,chembl,0.65
"wy-44,635 sodium",cefpiramide sodium,chembl_synonym,chembl,0.65
wy-44635 sodium,cefpiramide sodium,chembl_synonym,chembl,0.65
xenon 127,xenon xe 127,chembl_synonym,chembl,0.65
xenon-127,xenon xe 127,chembl_synonym,chembl,0.65
xenon (127xe),xenon xe 127,chembl_synonym,chembl,0.65
xenon (127xe) gas,xenon xe 127,chembl_synonym,chembl,0.65
xenon xe 127,xenon xe 127,trade_name,chembl,0.9
xenon xe-127,xenon xe 127,chembl_synonym,chembl,0.65
"xenon, xe-127",xenon xe 127,chembl_synonym,chembl,0.65
fareston,toremifene citrate,trade_name,chembl,0.9
fc-1157a,toremifene citrate,chembl_synonym,chembl,0.65
nsc-613680,toremifene citrate,chembl_synonym,chembl,0.65
toremifene citrate,toremifene citrate,chembl_synonym,chembl,0.65
toremifene citrate,toremifene citrate,usan,chembl,0.85
32p,chromic phosphate p 32,chembl_synonym,chembl,0.65
chromic phosphate p 32,chromic phosphate p 32,chembl_synonym,chembl,0.65
chromic phosphate p 32,chromic phosphate p 32,usan,chembl,0.85
chromic phosphate p-32,chromic phosphate p 32,chembl_synonym,chembl,0.65
chromic phosphate p32,chromic phosphate p 32,chembl_synonym,chembl,0.65
"chromic phosphate, p-32",chromic phosphate p 32,chembl_synonym,chembl,0.65
"chromic phosphate,p-32",chromic phosphate p 32,chembl_synonym,chembl,0.65
chromphosphotope,chromic phosphate p 32,trade_name,chembl,0.9
phosphocol,chromic phosphate p 32,chembl_synonym,chembl,0.65
phosphocol p32,chromic phosphate p 32,trade_name,chembl,0.9
phosphorous (32p) chromicphosphate colloid,chromic phosphate p 32,chembl_synonym,chembl,0.65
atazanavir (as sulfate),atazanavir sulfate,chembl_synonym,chembl,0.65
atazanaviri sulfas,atazanavir sulfate,chembl_synonym,chembl,0.65
atazanavir krka,atazanavir sulfate,trade_name,chembl,0.9
atazanavir mylan,atazanavir sulfate,trade_name,chembl,0.9
atazanavir so4,atazanavir sulfate,chembl_synonym,chembl,0.65
atazanavir sulfate,atazanavir sulfate,chembl_synonym,chembl,0.65
atazanavir sulfate,atazanavir sulfate,trade_name,chembl,0.9
atazanavir sulfate,atazanavir sulfate,usan,chembl,0.85
atazanavir sulfate component of evotaz,atazanavir sulfate,trade_name,chembl,0.9
atazanavir sulphate,atazanavir sulfate,chembl_synonym,chembl,0.65
atazanavir viatris (previously atazanavir mylan),atazanavir sulfate,trade_name,chembl,0.9
atazor,atazanavir sulfate,chembl_synonym,chembl,0.65
bms-232632-05,atazanavir sulfate,chembl_synonym,chembl,0.65
nsc-742546,atazanavir sulfate,chembl_synonym,chembl,0.65
reyataz,atazanavir sulfate,trade_name,chembl,0.9
nsc-529648,zinc chloride,chembl_synonym,chembl,0.65
zinc chloride,zinc chloride,chembl_synonym,chembl,0.65
zincum muriaticum,zinc chloride,chembl_synonym,chembl,0.65
exsel,selenium sulfide,trade_name,chembl,0.9
lenium,selenium sulfide,trade_name,chembl,0.9
seledruff,selenium sulfide,chembl_synonym,chembl,0.65
selenii disulfidum,selenium sulfide,chembl_synonym,chembl,0.65
selenium disulfide,selenium sulfide,chembl_synonym,chembl,0.65
selenium sulfide,selenium sulfide,chembl_synonym,chembl,0.65
selenium sulfide,selenium sulfide,trade_name,chembl,0.9
"selenium sulfide, micronized",selenium sulfide,chembl_synonym,chembl,0.65
selenium sulfide (ses(sub 2)),selenium sulfide,chembl_synonym,chembl,0.65
"selenium sulphide, micronized",selenium sulfide,chembl_synonym,chembl,0.65
selenium sulphide (ses2),selenium sulfide,chembl_synonym,chembl,0.65
selsun,selenium sulfide,trade_name,chembl,0.9
mk-476,montelukast sodium,chembl_synonym,chembl,0.65
montelukast (as sodium),montelukast sodium,chembl_synonym,chembl,0.65
montelukast monosodium salt,montelukast sodium,chembl_synonym,chembl,0.65
