alias_clean,sponsor_clean,sponsor_parent,sponsor_group,sponsor_type,source,confidence_prior,alias_type
helsinki university hospital,Helsinki University Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
helsinki university hospital department of gastroenterology,Helsinki University Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
helsinki university hospital obstetrics and gynecology,Helsinki University Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
helsinki universiy central hospital,Helsinki University Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
helsinn therapeutics u s inc,"Helsinn Therapeutics U.S., Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
hemab aps,Hemab ApS,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hemerion therapeutics,Hemerion Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hennig arzneimittel gmbh and co kg,Hennig Arzneimittel GmbH & Co. KG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hennig arzneimittel gmbh co kg,HENNIG ARZNEIMITTEL GmbH Co. KG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
henning beck-nielsen,Henning Beck-Nielsen,NA,NA,unknown,llm_reviewed,1,llm_reviewed
henning glerup,Henning Glerup,NA,NA,unknown,llm_reviewed,1,llm_reviewed
henogen,Henogen,NA,NA,unknown,llm_reviewed,1,llm_reviewed
henogen s a,Henogen s.a.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
henri laborit hospital,Henri Laborit Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
henrik birn,Henrik Birn,NA,NA,unknown,llm_reviewed,1,llm_reviewed
henrik kehlet,Henrik Kehlet,NA,NA,unknown,llm_reviewed,1,llm_reviewed
henry dunant hospital center,Henry Dunant Hospital Center,NA,NA,hospital,llm_reviewed,1,llm_reviewed
heparegenix gmbh,HepaRegeniX GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hepatera llc,Hepatera LLC,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hephata-klinik,Hephata-Klinik,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hepion pharmaceuticals inc,Hepion Pharmaceuticals,NA,NA,unknown,llm_reviewed,1,llm_reviewed
herantis pharma oyj,Herantis Pharma Oyj,NA,NA,unknown,llm_reviewed,1,llm_reviewed
herantis pharma plc,Herantis Pharma,NA,NA,unknown,llm_reviewed,1,llm_reviewed
herlev and gentofte hospital,Herlev og Gentofte Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
herlev and gentofte university hospital department of obstetrics and gynecology,Herlev og Gentofte Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
herlev gentofte hospital,Herlev og Gentofte Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
herlev gentofte hospital - department of dermatology and allergy,Herlev og Gentofte Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
herlev gentofte hospital oncology dept,Herlev og Gentofte Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
herlev og gentofte hospital,Herlev og Gentofte Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
herlev university hospital,Herlev Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hermal kurt herrmann gmbh co ohg,HERMAL Kurt Herrmann GmbH & Co. OHG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hermo pharma ltd,Hermo Pharma Ltd,NA,NA,unknown,llm_reviewed,1,llm_reviewed
heron therapeutics inc,"Heron Therapeutics, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
hersenstichting,Hersenstichting,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hertfordshire partnership university nhs foundation trust / university of hertfordshire,University of Hertfordshire,NA,NA,hospital,llm_reviewed,1,llm_reviewed
herz- diabeteszentrum nrw,Herz- Diabeteszentrum NRW,NA,NA,unknown,llm_reviewed,1,llm_reviewed
herz- thorax- und gefchirurgische ansthesie und intensivmedizin,"Herz-, Thorax- und Gefchirurgische Ansthesie und Intensivmedizin",NA,NA,unknown,llm_reviewed,1,llm_reviewed
hevert-arzneimittel gmbh co kg,Hevert-Arzneimittel GmbH & Co. KG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hexal ag,Hexal AG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hexal ag a sandoz company,HEXAL AG,NA,NA,industry,llm_reviewed,1,llm_reviewed
hexal ag project management on behalf of the sponsor hexal pharmaforschung gmbh,HEXAL AG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hexal biotech forschungsgmbh,HEXAL AG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hi-tech pharmacal co inc,"Hi-Tech Pharmacal Co., Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
hifibio inc,Hifibio,NA,NA,unknown,llm_reviewed,1,llm_reviewed
highlight therapeutics,Highlight Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
highlight therapeutics s l,Highlight Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hilkka soininen/kuopio university hospital,Hilkka Soininen/Kuopio University Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hillbom matti oys/neurologian klinikka,Hillbom Matti OYS/neurologian klinikka,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hillerd hospital,Hillerd Hospital,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hinova pharmaceuticals usa inc,Hinova Pharmaceuticals USA,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hipra scientific,Hipra Scientific,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hipra scientific s l,Hipra Scientific,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hipra scientific s l / hipra scientific s l,Hipra Scientific S.L.U.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hipra scientific s l u,Hipra Scientific S.L.U.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
histocell s l,Histocell S.L.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hkan ledin investigator initiated trial,Hkan Ledin investigator initiated trial,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hmatologisk afdeling roskilde sygehus region sjlland,"Sjællands University Hospital, Køge",NA,NA,hospital,llm_reviewed,1,llm_reviewed
hmatologisk afdeling sjlland sygehus roskilde,"Sjællands University Hospital, Køge",NA,NA,unknown,llm_reviewed,1,llm_reviewed
hmg biologics s r l,Hmg Biologics S.r.l.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hmnc holding gmbh,HMNC Holding GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hoffman la roche ltd,Roche,NA,NA,industry,llm_reviewed,1,llm_reviewed
holbk sygehus region sjlland i danmark,Holbæk Sygehus,NA,NA,unknown,llm_reviewed,1,llm_reviewed
holostem terapie avanzate s r l,Holostem Terapie Avanzate S.r.l.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
holsboermaschmeyer neurochemie hmnc gmbh,HolsboerMaschmeyer NeuroChemie HMNC GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
holy stone healthcare co ltd,"Holy Stone Healthcare Co., Ltd.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
homerton university hospital nhs trust,Homerton University Hospital NHS Trust,NA,NA,hospital,llm_reviewed,1,llm_reviewed
homviora arzneimittel - dr hagedorn gmbh co,HOMVIORA Arzneimittel - Dr. Hagedorn GmbH & Co.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hookipa biotech gmbh,Hookipa Biotech,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hoosier oncology group,Hoosier Oncology Group,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hope pharmaceuticals ltd,Hope Pharmaceuticals Ltd,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hopital erasme,"Hôpital Erasme, ULB",NA,NA,hospital,llm_reviewed,1,llm_reviewed
hopital erasme - chest service,"Hôpital Erasme, ULB",NA,NA,hospital,llm_reviewed,1,llm_reviewed
hopital erasme universit libre de bruxelles,"Hôpital Erasme, ULB",NA,NA,academic,llm_reviewed,1,llm_reviewed
hopital foch,Hôpital Foch,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hopital novo,Hôpital NOVO,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hopital saint joseph,Hôpital Saint Joseph,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hopitaux universitaires de strasbourg,Les Hôpitaux Universitaires de Strasbourg,NA,NA,unknown,llm_reviewed,1,llm_reviewed
horizon pharma usa inc,Horizon Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
horizon therapeutics ireland dac,Horizon Therapeutics Ireland DAC,NA,NA,unknown,llm_reviewed,1,llm_reviewed
horizon therapeutics ireland dac formerly viela bio inc,Horizon Therapeutics Ireland DAC,NA,NA,unknown,llm_reviewed,1,llm_reviewed
horizon therapeutics ireland designated activity company,Horizon Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
horizon therapeutics llc,Horizon Therapeutics,NA,NA,industry,llm_reviewed,1,llm_reviewed
horizon therapeutics usa inc,Horizon Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hormos medical ltd,Hormos Medical Ltd,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hospices civils de lyon - direction de la recherche clinique et de linnovation,Hospices Civils de Lyon,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospices civils de lyon / hospices civils de lyon,Hospices Civils de Lyon,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hospices civils delyon,Hospices Civils de Lyon,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospics civils de lyon,Hospices Civils de Lyon,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospira inc,"Hospira, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
hospira uk ltd,Hospira UK Ltd.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
hospital 12 octubre,Hospital Universitario 12 de Octubre,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital arnau de vilanova - lliria,Hospital Arnau de Vilanova - Llíria,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital center ren dubos,Hospital Center René Dubos,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital central de la defensa,Hospital Central de la Defensa,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital central de la defensa gomez ulla,Hospital Central de la Defensa Gómez Ulla,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital clinic,Hospital Clínic de Barcelona,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital clinic barcelona,Hospital Clínic Barcelona,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital clinic de barcelona,Hospital Clínic Barcelona,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital clinico san carlos,Hospital Clínico San Carlos,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital clinico universitario,Hospital Clínico Universitario,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital clinico universitario de valencia,Hospital Clínico Universitario de Valencia,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital clnic,Hospital Clnic,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital clnic barcelona,Hospital Clínic Barcelona,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital clnic de barcelona,Hospital Clinic de Barcelona,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital clnic-maternitat,Hospital Clnic-Maternitat,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital clnico de barcelona,Hospital Clínic de Barcelona,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital clnico universitario de valencia,Hospital Clínico Universitario de Valencia,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital clnico universitario de valladolid,Hospital Clínico Universitario de Valladolid,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital comarcal de laredo seccin de digestivo,Hospital Comarcal de Laredo. Seccin de Digestivo,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital de cruces,Hospital de Cruces,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital de galdakao-usansolo,Hospital de Galdakao-Usansolo,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital de girona dr josep trueta,Hospital Universitari de Girona Dr. Josep Trueta,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital de la santa creu i sant pau,Hospital de la Santa Creu i Sant Pau,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital de neurorrehabilitacin institut guttmann,Hospital de Neurorrehabilitación Institut Guttmann,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital de palamos,Hospital de Palamós,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital de palams,Hospital de Palamós,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital de sant pau i santa tecla,Hospital de Sant Pau i Santa Tecla,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital de valme,Hospital de Valme,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital del mar,Hospital Del Mar,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital district of southwest finland,Hospital District of Southwest Finland,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital district of southwestern finland,Hospital District of Southwestern Finland,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital dr josep trueta,Hospital Universitari de Girona Dr. Josep Trueta,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital erasme,Hospital Erasme,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital errikos dunant- department of hematology,Hospital Errikos Dunant- Department of Hematology,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital foch,Hôpital Foch,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital for children and adolescents,Hospital for Children and Adolescents,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital for sick children,Hospital for Sick Children,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital general ciudad real,Hospital General Ciudad Real,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital general de catalunya,Hospital General de Catalunya,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital general de ciudad real,Hospital General de Ciudad Real,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital general de granollers,Hospital General de Granollers,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital general de lhospitalet,Hospital General de LHospitalet,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital general de tomelloso,Hospital General De Tomelloso,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital general de vic,Hospital General de Vic,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital general gregorio maran,Hospital General Gregorio Marañón,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital general universitari de granollers,Hospital General Universitari de Granollers,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital general universitario alicante dpto farmacologia clinica,Hospital General Universitario de Alicante,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital general universitario ciudad real,Hospital General Universitario Ciudad Real,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital general universitario de alicante,Hospital General Universitario de Alicante,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital general universitario dr balmis,Hospital General Universitario Dr. Balmis,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital general universitario gregorio maran de madrid,Hospital General Universitario Gregorio Marañón,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital general universitario gregorio maranon,Hospital General Universitario Gregorio Marañón,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital general universitario gregorio maraon,Hospital General Universitario Gregorio Marañón,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital infantil universitario nino jesus,Hospital Universitario Niño Jesús,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital of goethe-universitiy,Goethe-Universität Frankfurt am Main,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital of south west jutland,Hospital of South West Jutland,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital of the ludwig maximilians university munich,Klinikum Der Universitat Munchen AöR,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital of the ludwig-maximilians-university of munich,Klinikum Der Universitat Munchen AöR,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital of the university of munich,Klinikum Der Universitat Munchen AöR,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital of the university of munich grosshadern,Klinikum Der Universitat Munchen AöR,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital plat,Hospital Plató,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital ramn y cajal,Hospital Ramón y Cajal,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital regional universitario ibima,Hospital Regional Universitario. IBIMA,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital ruber internacional,Hospital Ruber Internacional,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital san pedro,Hospital San Pedro,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital sant joan de deu,Hospital Sant Joan de Deu,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital sant joan de du,Hospital Sant Joan de Déu,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital sant joan de reus,Hospital Universitario Sant Joan de Reus,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital son dureta,Hospital Son Dureta,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital son espases,Hospital Son Espases,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital son llatzer,Hospital Son Llatzer,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital south west jutland,Hospital South West Jutland,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital trebic,Hospital Trebic,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital univeristario de mostoles,Hospital Universitario de Móstoles,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitari bellvitge,Hospital Universitari de Bellvitge - IDIBELL,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitari de bellvitge,Hospital Universitari de Bellvitge - IDIBELL,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitari de bellvitge - idibell,Hospital Universitari de Bellvitge - IDIBELL,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitari de bellvitge- idibell,Hospital Universitari de Bellvitge - IDIBELL,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitari de bellvitge-idibell,Hospital Universitari de Bellvitge - IDIBELL,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitari de girona doctor josep trueta,Hospital Universitari de Girona Dr. Josep Trueta,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitari de girona dr josep trueta,Hospital Universitari de Girona Dr. Josep Trueta,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitari de tarragona joan xxiii,Hospital Universitari de Tarragona Joan XXIII,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitari digualada,Hospital Universitari d'Igualada,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitari germans trias i pujol,Hospital Universitari Germans Trias i Pujol,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitari mtua terrassa,Hospital Universitari Mútua Terrassa,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitari mutua terrassa,Hospital Universitari Mutua Terrassa,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitari sagrat cor,Hospital Universitari Sagrat cor,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitari son espases,Hospital Universitari Son Espases,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitario 12 de octubre,Hospital Universitario 12 De Octubre,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitario araba sede santiago,Hospital Universitario Araba Sede Santiago,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitario de bellvitge,Hospital Universitari de Bellvitge - IDIBELL,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitario de burgos,Hospital Universitario de Burgos,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitario de canarias,Hospital Universitario de Canarias,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitario de canarias- dr francisco bosa ojeda,Hospital Universitario de Canarias,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitario de fuenlabrada,Hospital Universitario de Fuenlabrada,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitario de la princesa,Hospital Universitario de La Princesa,NA,NA,hospital,llm_reviewed,1,llm_reviewed
hospital universitario de mostoles,Hospital Universitario de Móstoles,NA,NA,hospital,llm_reviewed,1,llm_reviewed
