loser_id,winner_id,loser_name,winner_name,salt_form,n_assigned,reason
ent_010329,ent_010328,Molidustat sodium,Molidustat,sodium,0,salt/ester rollup: 'Molidustat sodium' -> 'Molidustat' (sodium)
ent_010332,ent_010331,Molindone hydrochloride,Molindone,hydrochloride,0,salt/ester rollup: 'Molindone hydrochloride' -> 'Molindone' (hydrochloride)
ent_010338,ent_010337,Momelotinib dihydrochloride monohydrate,Momelotinib dihydrochloride,monohydrate,2,salt/ester rollup: 'Momelotinib dihydrochloride monohydrate' -> 'Momelotinib dihydrochloride' (monohydrate)
ent_010340,ent_010339,Mometasone furoate,Mometasone,furoate,14,salt/ester rollup: 'Mometasone furoate' -> 'Mometasone' (furoate)
ent_010342,ent_010341,Monalazone disodium,Monalazone,disodium,0,salt/ester rollup: 'Monalazone disodium' -> 'Monalazone' (disodium)
ent_010348,ent_010346,Monensin sodium,Monensin,sodium,0,salt/ester rollup: 'Monensin sodium' -> 'Monensin' (sodium)
ent_010362,ent_010361,Montelukast sodium,Montelukast,sodium,5,salt/ester rollup: 'Montelukast sodium' -> 'Montelukast' (sodium)
ent_010378,ent_010377,Moricizine hydrochloride,Moricizine,hydrochloride,0,salt/ester rollup: 'Moricizine hydrochloride' -> 'Moricizine' (hydrochloride)
ent_010388,ent_010386,Morphine hydrochloride,Morphine,hydrochloride,8,salt/ester rollup: 'Morphine hydrochloride' -> 'Morphine' (hydrochloride)
ent_010389,ent_010386,Morphine sulfate,Morphine,sulfate,20,salt/ester rollup: 'Morphine sulfate' -> 'Morphine' (sulfate)
ent_010394,ent_010393,Mosapride citrate,Mosapride,citrate,0,salt/ester rollup: 'Mosapride citrate' -> 'Mosapride' (citrate)
ent_010406,ent_010405,Motixafortide acetate,Motixafortide,acetate,0,salt/ester rollup: 'Motixafortide acetate' -> 'Motixafortide' (acetate)
ent_010414,ent_010413,Moxalactam disodium,Moxalactam,disodium,0,salt/ester rollup: 'Moxalactam disodium' -> 'Moxalactam' (disodium)
ent_010425,ent_010424,Moxifloxacin hydrochloride,Moxifloxacin,hydrochloride,2,salt/ester rollup: 'Moxifloxacin hydrochloride' -> 'Moxifloxacin' (hydrochloride)
ent_010464,ent_010463,Mupirocin calcium,Mupirocin,calcium,1,salt/ester rollup: 'Mupirocin calcium' -> 'Mupirocin' (calcium)
ent_010487,ent_010486,Mycophenolate mofetil hydrochloride,Mycophenolate mofetil,hydrochloride,0,salt/ester rollup: 'Mycophenolate mofetil hydrochloride' -> 'Mycophenolate mofetil' (hydrochloride)
ent_010532,ent_010531,Nafamostat mesylate,Nafamostat,mesylate,2,salt/ester rollup: 'Nafamostat mesylate' -> 'Nafamostat' (mesylate)
ent_010534,ent_010533,Nafarelin acetate,Nafarelin,acetate,5,salt/ester rollup: 'Nafarelin acetate' -> 'Nafarelin' (acetate)
ent_010538,ent_010537,Nafcillin sodium,Nafcillin,sodium,0,salt/ester rollup: 'Nafcillin sodium' -> 'Nafcillin' (sodium)
ent_010553,ent_010552,Naftifine hydrochloride,Naftifine,hydrochloride,0,salt/ester rollup: 'Naftifine hydrochloride' -> 'Naftifine' (hydrochloride)
ent_010559,ent_010558,Nalbuphine hydrochloride,Nalbuphine,hydrochloride,1,salt/ester rollup: 'Nalbuphine hydrochloride' -> 'Nalbuphine' (hydrochloride)
ent_010562,ent_010560,Naldemedine tosylate,Naldemedine,tosylate,2,salt/ester rollup: 'Naldemedine tosylate' -> 'Naldemedine' (tosylate)
ent_010564,ent_010563,Nalfurafine hydrochloride,Nalfurafine,hydrochloride,0,salt/ester rollup: 'Nalfurafine hydrochloride' -> 'Nalfurafine' (hydrochloride)
ent_010567,ent_010566,Nalmefene hydrochloride,Nalmefene,hydrochloride,0,salt/ester rollup: 'Nalmefene hydrochloride' -> 'Nalmefene' (hydrochloride)
ent_010568,ent_010567,Nalmefene hydrochloride dihydrate,Nalmefene hydrochloride,dihydrate,0,salt/ester rollup: 'Nalmefene hydrochloride dihydrate' -> 'Nalmefene hydrochloride' (dihydrate)
ent_010573,ent_010572,Naloxegol oxalate,Naloxegol,oxalate,1,salt/ester rollup: 'Naloxegol oxalate' -> 'Naloxegol' (oxalate)
ent_010575,ent_010574,Naloxone hydrochloride,Naloxone,hydrochloride,12,salt/ester rollup: 'Naloxone hydrochloride' -> 'Naloxone' (hydrochloride)
ent_010576,ent_010575,Naloxone hydrochloride dihydrate,Naloxone hydrochloride,dihydrate,4,salt/ester rollup: 'Naloxone hydrochloride dihydrate' -> 'Naloxone hydrochloride' (dihydrate)
ent_010579,ent_010578,Naltrexone hydrochloride,Naltrexone,hydrochloride,3,salt/ester rollup: 'Naltrexone hydrochloride' -> 'Naltrexone' (hydrochloride)
ent_010590,ent_010588,Nandrolone decanoate,Nandrolone,decanoate,2,salt/ester rollup: 'Nandrolone decanoate' -> 'Nandrolone' (decanoate)
ent_010602,ent_010601,Naphazoline hydrochloride,Naphazoline,hydrochloride,0,salt/ester rollup: 'Naphazoline hydrochloride' -> 'Naphazoline' (hydrochloride)
ent_010612,ent_010610,Naproxen sodium,Naproxen,sodium,5,salt/ester rollup: 'Naproxen sodium' -> 'Naproxen' (sodium)
ent_010615,ent_010614,Napsagatran anhydrous,Napsagatran,anhydrous,0,salt/ester rollup: 'Napsagatran anhydrous' -> 'Napsagatran' (anhydrous)
ent_010618,ent_010617,Naquotinib mesylate,Naquotinib,mesylate,0,salt/ester rollup: 'Naquotinib mesylate' -> 'Naquotinib' (mesylate)
ent_010622,ent_010621,Naratriptan hydrochloride,Naratriptan,hydrochloride,0,salt/ester rollup: 'Naratriptan hydrochloride' -> 'Naratriptan' (hydrochloride)
ent_010643,ent_010642,Navacaprant hydrochloride,Navacaprant,hydrochloride,0,salt/ester rollup: 'Navacaprant hydrochloride' -> 'Navacaprant' (hydrochloride)
ent_010648,ent_010647,Navarixin anhydrous,Navarixin,anhydrous,0,salt/ester rollup: 'Navarixin anhydrous' -> 'Navarixin' (anhydrous)
ent_010678,ent_010677,Nebivolol hydrochloride,Nebivolol,hydrochloride,2,salt/ester rollup: 'Nebivolol hydrochloride' -> 'Nebivolol' (hydrochloride)
ent_010690,ent_010689,Nedocromil sodium,Nedocromil,sodium,0,salt/ester rollup: 'Nedocromil sodium' -> 'Nedocromil' (sodium)
ent_010693,ent_010692,Nedosiran sodium,Nedosiran,sodium,0,salt/ester rollup: 'Nedosiran sodium' -> 'Nedosiran' (sodium)
ent_010695,ent_010694,Nefazodone hydrochloride,Nefazodone,hydrochloride,0,salt/ester rollup: 'Nefazodone hydrochloride' -> 'Nefazodone' (hydrochloride)
ent_010702,ent_010701,Nefopam hydrochloride,Nefopam,hydrochloride,4,salt/ester rollup: 'Nefopam hydrochloride' -> 'Nefopam' (hydrochloride)
ent_010722,ent_010721,Nelfinavir mesylate,Nelfinavir,mesylate,2,salt/ester rollup: 'Nelfinavir mesylate' -> 'Nelfinavir' (mesylate)
ent_010726,ent_010725,Nelitolimod sodium,Nelitolimod,sodium,0,salt/ester rollup: 'Nelitolimod sodium' -> 'Nelitolimod' (sodium)
ent_010750,ent_010749,Neomycin sulfate,Neomycin,sulfate,4,salt/ester rollup: 'Neomycin sulfate' -> 'Neomycin' (sulfate)
ent_010753,ent_010752,Neostigmine bromide,Neostigmine,bromide,1,salt/ester rollup: 'Neostigmine bromide' -> 'Neostigmine' (bromide)
ent_010766,ent_010765,Neramexane mesylate,Neramexane,mesylate,2,salt/ester rollup: 'Neramexane mesylate' -> 'Neramexane' (mesylate)
ent_010770,ent_010769,Neratinib maleate,Neratinib,maleate,0,salt/ester rollup: 'Neratinib maleate' -> 'Neratinib' (maleate)
ent_010776,ent_010775,Nerindocianine sodium,Nerindocianine,sodium,0,salt/ester rollup: 'Nerindocianine sodium' -> 'Nerindocianine' (sodium)
ent_010778,ent_010777,Nerinetide acetate,Nerinetide,acetate,0,salt/ester rollup: 'Nerinetide acetate' -> 'Nerinetide' (acetate)
ent_010779,ent_010777,Nerinetide hydrochloride,Nerinetide,hydrochloride,0,salt/ester rollup: 'Nerinetide hydrochloride' -> 'Nerinetide' (hydrochloride)
ent_010801,ent_010800,Netilmicin sulfate,Netilmicin,sulfate,0,salt/ester rollup: 'Netilmicin sulfate' -> 'Netilmicin' (sulfate)
ent_010810,ent_010809,Nevanimibe hydrochloride,Nevanimibe,hydrochloride,1,salt/ester rollup: 'Nevanimibe hydrochloride' -> 'Nevanimibe' (hydrochloride)
ent_010835,ent_010834,Nicardipine hydrochloride,Nicardipine,hydrochloride,2,salt/ester rollup: 'Nicardipine hydrochloride' -> 'Nicardipine' (hydrochloride)
ent_010858,ent_010857,Nicotine bitartrate,Nicotine,bitartrate,0,salt/ester rollup: 'Nicotine bitartrate' -> 'Nicotine' (bitartrate)
ent_010942,ent_010941,Nirogacestat hydrobromide,Nirogacestat,hydrobromide,0,salt/ester rollup: 'Nirogacestat hydrobromide' -> 'Nirogacestat' (hydrobromide)
ent_010971,ent_010970,Nitrofurantoin sodium,Nitrofurantoin,sodium,0,salt/ester rollup: 'Nitrofurantoin sodium' -> 'Nitrofurantoin' (sodium)
ent_011015,ent_011014,Nolinium bromide,Nolinium,bromide,0,salt/ester rollup: 'Nolinium bromide' -> 'Nolinium' (bromide)
ent_011018,ent_011017,Nolpitantium besilate,Nolpitantium,besilate,1,salt/ester rollup: 'Nolpitantium besilate' -> 'Nolpitantium' (besilate)
ent_011021,ent_011020,Nomegestrol acetate,Nomegestrol,acetate,3,salt/ester rollup: 'Nomegestrol acetate' -> 'Nomegestrol' (acetate)
ent_011025,ent_011024,Nomifensine maleate,Nomifensine,maleate,0,salt/ester rollup: 'Nomifensine maleate' -> 'Nomifensine' (maleate)
ent_011052,ent_011051,Norepinephrine bitartrate,Norepinephrine,bitartrate,3,salt/ester rollup: 'Norepinephrine bitartrate' -> 'Norepinephrine' (bitartrate)
ent_011055,ent_011054,Norethindrone acetate,Norethindrone,acetate,5,salt/ester rollup: 'Norethindrone acetate' -> 'Norethindrone' (acetate)
ent_011080,ent_011079,Nortriptyline hydrochloride,Nortriptyline,hydrochloride,3,salt/ester rollup: 'Nortriptyline hydrochloride' -> 'Nortriptyline' (hydrochloride)
ent_011085,ent_011084,Noscapine hydrochloride,Noscapine,hydrochloride,0,salt/ester rollup: 'Noscapine hydrochloride' -> 'Noscapine' (hydrochloride)
ent_011089,ent_011088,Novobiocin sodium,Novobiocin,sodium,0,salt/ester rollup: 'Novobiocin sodium' -> 'Novobiocin' (sodium)
ent_011099,ent_011098,Nsi-189 phosphate,Nsi-189,phosphate,0,salt/ester rollup: 'Nsi-189 phosphate' -> 'Nsi-189' (phosphate)
ent_011113,ent_011112,Nusinersen sodium,Nusinersen,sodium,3,salt/ester rollup: 'Nusinersen sodium' -> 'Nusinersen' (sodium)
ent_011133,ent_011132,Obatoclax mesylate,Obatoclax,mesylate,1,salt/ester rollup: 'Obatoclax mesylate' -> 'Obatoclax' (mesylate)
ent_011143,ent_011142,Obeversen sodium,Obeversen,sodium,0,salt/ester rollup: 'Obeversen sodium' -> 'Obeversen' (sodium)
ent_011148,ent_011147,Obicetrapib calcium,Obicetrapib,calcium,0,salt/ester rollup: 'Obicetrapib calcium' -> 'Obicetrapib' (calcium)
ent_011151,ent_011150,Obidoxime chloride,Obidoxime,chloride,0,salt/ester rollup: 'Obidoxime chloride' -> 'Obidoxime' (chloride)
ent_011156,ent_011155,Oblimersen sodium,Oblimersen,sodium,0,salt/ester rollup: 'Oblimersen sodium' -> 'Oblimersen' (sodium)
ent_011160,ent_011159,Obudanersen sodium,Obudanersen,sodium,1,salt/ester rollup: 'Obudanersen sodium' -> 'Obudanersen' (sodium)
ent_011175,ent_011174,Oclacitinib maleate,Oclacitinib,maleate,0,salt/ester rollup: 'Oclacitinib maleate' -> 'Oclacitinib' (maleate)
ent_011183,ent_011182,Octafonium chloride,Octafonium,chloride,0,salt/ester rollup: 'Octafonium chloride' -> 'Octafonium' (chloride)
ent_011194,ent_011193,Octenidine hydrochloride,Octenidine,hydrochloride,2,salt/ester rollup: 'Octenidine hydrochloride' -> 'Octenidine' (hydrochloride)
ent_011205,ent_011204,Octreotide acetate,Octreotide,acetate,12,salt/ester rollup: 'Octreotide acetate' -> 'Octreotide' (acetate)
ent_011206,ent_011204,Octreotide hydrochloride,Octreotide,hydrochloride,1,salt/ester rollup: 'Octreotide hydrochloride' -> 'Octreotide' (hydrochloride)
ent_011207,ent_011204,Octreotide pamoate,Octreotide,pamoate,0,salt/ester rollup: 'Octreotide pamoate' -> 'Octreotide' (pamoate)
ent_011236,ent_011235,Oglufanide disodium,Oglufanide,disodium,0,salt/ester rollup: 'Oglufanide disodium' -> 'Oglufanide' (disodium)
ent_011242,ent_011241,Olanzapine pamoate,Olanzapine,pamoate,0,salt/ester rollup: 'Olanzapine pamoate' -> 'Olanzapine' (pamoate)
ent_011261,ent_011260,Olezarsen sodium,Olezarsen,sodium,0,salt/ester rollup: 'Olezarsen sodium' -> 'Olezarsen' (sodium)
ent_011279,ent_011278,Olodaterol hydrochloride,Olodaterol,hydrochloride,2,salt/ester rollup: 'Olodaterol hydrochloride' -> 'Olodaterol' (hydrochloride)
ent_011283,ent_011282,Olopatadine hydrochloride,Olopatadine,hydrochloride,1,salt/ester rollup: 'Olopatadine hydrochloride' -> 'Olopatadine' (hydrochloride)
ent_011292,ent_011291,Olsalazine sodium,Olsalazine,sodium,0,salt/ester rollup: 'Olsalazine sodium' -> 'Olsalazine' (sodium)
ent_011302,ent_011301,Omadacycline tosylate,Omadacycline,tosylate,0,salt/ester rollup: 'Omadacycline tosylate' -> 'Omadacycline' (tosylate)
ent_011320,ent_011319,Omeprazole magnesium,Omeprazole,magnesium,2,salt/ester rollup: 'Omeprazole magnesium' -> 'Omeprazole' (magnesium)
ent_011321,ent_011319,Omeprazole sodium,Omeprazole,sodium,0,salt/ester rollup: 'Omeprazole sodium' -> 'Omeprazole' (sodium)
ent_011341,ent_011340,Ompenaclid succinate,Ompenaclid,succinate,0,salt/ester rollup: 'Ompenaclid succinate' -> 'Ompenaclid' (succinate)
ent_011348,ent_011347,Onalespib lactate,Onalespib,lactate,0,salt/ester rollup: 'Onalespib lactate' -> 'Onalespib' (lactate)
ent_011362,ent_011361,Ondansetron hydrochloride,Ondansetron,hydrochloride,11,salt/ester rollup: 'Ondansetron hydrochloride' -> 'Ondansetron' (hydrochloride)
ent_011386,ent_011385,Onvansertib fumarate,Onvansertib,fumarate,0,salt/ester rollup: 'Onvansertib fumarate' -> 'Onvansertib' (fumarate)
ent_011436,ent_011435,Orforglipron calcium,Orforglipron,calcium,0,salt/ester rollup: 'Orforglipron calcium' -> 'Orforglipron' (calcium)
ent_011445,ent_011444,Orilotimod potassium,Orilotimod,potassium,0,salt/ester rollup: 'Orilotimod potassium' -> 'Orilotimod' (potassium)
ent_011467,ent_011466,Orphenadrine citrate,Orphenadrine,citrate,2,salt/ester rollup: 'Orphenadrine citrate' -> 'Orphenadrine' (citrate)
ent_011468,ent_011466,Orphenadrine hydrochloride,Orphenadrine,hydrochloride,0,salt/ester rollup: 'Orphenadrine hydrochloride' -> 'Orphenadrine' (hydrochloride)
ent_011475,ent_011474,Orvepitant maleate,Orvepitant,maleate,0,salt/ester rollup: 'Orvepitant maleate' -> 'Orvepitant' (maleate)
ent_011480,ent_011479,Osaterone acetate,Osaterone,acetate,0,salt/ester rollup: 'Osaterone acetate' -> 'Osaterone' (acetate)
ent_011483,ent_011482,Oseltamivir phosphate,Oseltamivir,phosphate,4,salt/ester rollup: 'Oseltamivir phosphate' -> 'Oseltamivir' (phosphate)
ent_011492,ent_011491,Osilodrostat phosphate,Osilodrostat,phosphate,3,salt/ester rollup: 'Osilodrostat phosphate' -> 'Osilodrostat' (phosphate)
ent_011494,ent_011493,Osimertinib mesilate,Osimertinib,mesilate,0,salt/ester rollup: 'Osimertinib mesilate' -> 'Osimertinib' (mesilate)
ent_011495,ent_011493,Osimertinib mesylate,Osimertinib,mesylate,1,salt/ester rollup: 'Osimertinib mesylate' -> 'Osimertinib' (mesylate)
ent_011517,ent_011516,Otilonium bromide,Otilonium,bromide,2,salt/ester rollup: 'Otilonium bromide' -> 'Otilonium' (bromide)
ent_011529,ent_011528,Oxacillin sodium,Oxacillin,sodium,0,salt/ester rollup: 'Oxacillin sodium' -> 'Oxacillin' (sodium)
ent_011552,ent_011551,Oxaprozin potassium,Oxaprozin,potassium,0,salt/ester rollup: 'Oxaprozin potassium' -> 'Oxaprozin' (potassium)
ent_011578,ent_011577,Oxiconazole nitrate,Oxiconazole,nitrate,0,salt/ester rollup: 'Oxiconazole nitrate' -> 'Oxiconazole' (nitrate)
ent_011596,ent_011595,Oxitefonium bromide,Oxitefonium,bromide,0,salt/ester rollup: 'Oxitefonium bromide' -> 'Oxitefonium' (bromide)
ent_011600,ent_011599,Oxitropium bromide,Oxitropium,bromide,0,salt/ester rollup: 'Oxitropium bromide' -> 'Oxitropium' (bromide)
ent_011613,ent_011612,Oxprenolol hydrochloride,Oxprenolol,hydrochloride,0,salt/ester rollup: 'Oxprenolol hydrochloride' -> 'Oxprenolol' (hydrochloride)
ent_011618,ent_011617,Oxybutynin chloride,Oxybutynin,chloride,2,salt/ester rollup: 'Oxybutynin chloride' -> 'Oxybutynin' (chloride)
ent_011622,ent_011621,Oxycodegol phosphate,Oxycodegol,phosphate,0,salt/ester rollup: 'Oxycodegol phosphate' -> 'Oxycodegol' (phosphate)
ent_011624,ent_011623,Oxycodone hydrochloride,Oxycodone,hydrochloride,14,salt/ester rollup: 'Oxycodone hydrochloride' -> 'Oxycodone' (hydrochloride)
ent_011632,ent_011631,Oxymetazoline hydrochloride,Oxymetazoline,hydrochloride,2,salt/ester rollup: 'Oxymetazoline hydrochloride' -> 'Oxymetazoline' (hydrochloride)
ent_011635,ent_011634,Oxymorphone hydrochloride,Oxymorphone,hydrochloride,0,salt/ester rollup: 'Oxymorphone hydrochloride' -> 'Oxymorphone' (hydrochloride)
ent_011640,ent_011639,Oxyphenbutazone anhydrous,Oxyphenbutazone,anhydrous,0,salt/ester rollup: 'Oxyphenbutazone anhydrous' -> 'Oxyphenbutazone' (anhydrous)
ent_011642,ent_011641,Oxyphencyclimine hydrochloride,Oxyphencyclimine,hydrochloride,0,salt/ester rollup: 'Oxyphencyclimine hydrochloride' -> 'Oxyphencyclimine' (hydrochloride)
ent_011646,ent_011645,Oxyphenonium bromide,Oxyphenonium,bromide,0,salt/ester rollup: 'Oxyphenonium bromide' -> 'Oxyphenonium' (bromide)
ent_011649,ent_011648,Oxypyrronium bromide,Oxypyrronium,bromide,0,salt/ester rollup: 'Oxypyrronium bromide' -> 'Oxypyrronium' (bromide)
ent_011654,ent_011653,Oxytetracycline calcium,Oxytetracycline,calcium,0,salt/ester rollup: 'Oxytetracycline calcium' -> 'Oxytetracycline' (calcium)
ent_011655,ent_011653,Oxytetracycline hydrochloride,Oxytetracycline,hydrochloride,0,salt/ester rollup: 'Oxytetracycline hydrochloride' -> 'Oxytetracycline' (hydrochloride)
ent_011661,ent_011660,Ozanimod hydrochloride,Ozanimod,hydrochloride,2,salt/ester rollup: 'Ozanimod hydrochloride' -> 'Ozanimod' (hydrochloride)
ent_011687,ent_011686,Pacritinib citrate,Pacritinib,citrate,0,salt/ester rollup: 'Pacritinib citrate' -> 'Pacritinib' (citrate)
ent_011689,ent_011688,Pactimibe sulfate,Pactimibe,sulfate,0,salt/ester rollup: 'Pactimibe sulfate' -> 'Pactimibe' (sulfate)
ent_011692,ent_011690,Padeliporfin potassium,Padeliporfin,potassium,0,salt/ester rollup: 'Padeliporfin potassium' -> 'Padeliporfin' (potassium)
ent_011701,ent_011700,Pafolacianine sodium,Pafolacianine,sodium,0,salt/ester rollup: 'Pafolacianine sodium' -> 'Pafolacianine' (sodium)
ent_011703,ent_011702,Pafuramidine maleate,Pafuramidine,maleate,0,salt/ester rollup: 'Pafuramidine maleate' -> 'Pafuramidine' (maleate)
ent_011714,ent_011713,Paliperidone palmitate,Paliperidone,palmitate,7,salt/ester rollup: 'Paliperidone palmitate' -> 'Paliperidone' (palmitate)
ent_011722,ent_011721,Palonosetron hydrochloride,Palonosetron,hydrochloride,2,salt/ester rollup: 'Palonosetron hydrochloride' -> 'Palonosetron' (hydrochloride)
ent_011729,ent_011728,Paltusotine hydrochloride,Paltusotine,hydrochloride,0,salt/ester rollup: 'Paltusotine hydrochloride' -> 'Paltusotine' (hydrochloride)
ent_011755,ent_011754,Pancuronium bromide,Pancuronium,bromide,0,salt/ester rollup: 'Pancuronium bromide' -> 'Pancuronium' (bromide)
ent_011763,ent_011762,Panobinostat lactate,Panobinostat,lactate,0,salt/ester rollup: 'Panobinostat lactate' -> 'Panobinostat' (lactate)
ent_011764,ent_011763,Panobinostat lactate anhydrous,Panobinostat lactate,anhydrous,0,salt/ester rollup: 'Panobinostat lactate anhydrous' -> 'Panobinostat lactate' (anhydrous)
ent_011770,ent_011769,Pantoprazole sodium,Pantoprazole,sodium,4,salt/ester rollup: 'Pantoprazole sodium' -> 'Pantoprazole' (sodium)
ent_011776,ent_011775,Papaverine hydrochloride,Papaverine,hydrochloride,0,salt/ester rollup: 'Papaverine hydrochloride' -> 'Papaverine' (hydrochloride)
ent_011788,ent_011787,Parapenzolate bromide,Parapenzolate,bromide,0,salt/ester rollup: 'Parapenzolate bromide' -> 'Parapenzolate' (bromide)
ent_011799,ent_011798,Parecoxib sodium,Parecoxib,sodium,3,salt/ester rollup: 'Parecoxib sodium' -> 'Parecoxib' (sodium)
ent_011805,ent_011804,Pargyline hydrochloride,Pargyline,hydrochloride,0,salt/ester rollup: 'Pargyline hydrochloride' -> 'Pargyline' (hydrochloride)
ent_011812,ent_011811,Parnaparin sodium,Parnaparin,sodium,1,salt/ester rollup: 'Parnaparin sodium' -> 'Parnaparin' (sodium)
ent_011815,ent_011814,Paromomycin sulfate,Paromomycin,sulfate,2,salt/ester rollup: 'Paromomycin sulfate' -> 'Paromomycin' (sulfate)
ent_011817,ent_011816,Paroxetine hydrochloride,Paroxetine,hydrochloride,6,salt/ester rollup: 'Paroxetine hydrochloride' -> 'Paroxetine' (hydrochloride)
ent_011818,ent_011816,Paroxetine mesylate,Paroxetine,mesylate,0,salt/ester rollup: 'Paroxetine mesylate' -> 'Paroxetine' (mesylate)
ent_011822,ent_011821,Parsaclisib hydrochloride,Parsaclisib,hydrochloride,0,salt/ester rollup: 'Parsaclisib hydrochloride' -> 'Parsaclisib' (hydrochloride)
